o	A runner is sprinting towards the finish line. He then	smiles as he finishes the contest in first place, far ahead of all other competitors.	started playing a drum set.	sprints across the finish line as the gunshot sounds to start the race.	turns to his opponent next to him and shakes his hand.	0
o	A rat runs across a railing after a piece of cheese. The rat then	tickles itself.	the rewarded when it is eaten by the cheese.	realizes its mistake as it is crushed by a spring trap as it grabs the piece of cheese.	gets up and walks home	2
o	A mouse runs across the bathroom floor in search for cheese. The mouse then	arrives at the cheese, curls up in a ball, and snacks on its new conquest.	eats the cheese and licks its thumbs.	eats its tail as it reaches the cheese in glee.	is rewarded when it is eaten by the cheese.	0
o	A man runs across a field as a soccer ball flies through the air. The man then	slows to a stop as he is kicked by the ball.	reaches out with his head, as the spherical ball smacks off of his forehead and careens into the goal past the goalie.	lies on the ground and takes a nap.	shaves his face off.	1
o	Joseph is blind. His friend	should help him walk in the street.	should make him open his eyes.	should shed light on him.	is also blind.	0
o	Joseph is short. He	is tall.	is under 5 feet.	has no hair.	is not athletic.	1
o	Joseph has no hair. He	is tall.	is bald.	has long hair.	is a teenager.	1
o	Joseph is having a hard time in class. He	is very smart.	is not a human.	probably didn't study very hard.	is a robot.	2
o	The student did well on the professor's exam. The professor	set an easy test.	studied hard for it.	had a car.	ate apple pies.	0
o	Mark likes sweet food. He	like to play candy crush.	likes soda.	likes sweet pets.	likes to call people honey.	1
o	A man climbs the rope as the timer counts down. The man then	waves to all of his fans below with both of his hands simultaneously right before reaching the top.	calls his mom to tell her that he has a rope.	pulls himself over the edge and hits the buzzer as he sighs in relief.	reaches the bottom and calls his mom to tell her that he just climbed up a rope.	2
o	A man skis down the slope as the wind whistles by him. The man then	turns left in the snow as the gates ski right around him.	calls his mom to tell her that he has skis.	calls his mom to tell her he is skiing up a mountain.	turns to his left, carving his edges into the snow as he maneuvers around the gate.	3
o	A man runs across the court as a basketball soars through the air. The man then	jumps in joy as the basketball shoots him into the basket.	calls his mom to tell her there is a basketball coming at him.	reaches out with his hand as he leaps high in the air and in one fluid motion, slams the ball through the net.	calls his mom and tell her he is playing basketball	2
o	A man's boss walks into his office with giant stacks of paper. Then man then	calls his mom to say he has giants now.	cringes as he knows his boss will need him to stay late yet another day.	whimpers as he is eaten by the stacks of paper.	calls his mom to tell her that he now has stacks of paper.	1
o	I am an interviewee, I	interviewed by others	interview others	hate to interviewed by others	hate interview others	0
o	A man dances across the stage as his partner twirls. The man then	calls his mom to tell her that he is dancing.	plans a party.	calls his mom to tell her to watch a movie.	greets her with his hand as he spins her into his arms as the audience cheers in delight.	3
o	A man leaps through the air as the hurdle passes below him. The man then	calls his mom to tell her he is in a hurdling race.	lands on the track and stays in his lane attempting to edge past the other racers.	calls his mom to tell her he likes to leap.	calls his mom and tell her he just jumped a hurdle.	1
o	A man paddled through the water as a wave was coming by. The man then	made ice cream.	called his mom to tell her that he was about to surf.	called his mom to tell her that he was paddling in the ocean.	got ready as he was ridden into show by his surfboard.	2
o	Man swam through the water with his scuba gear on. The man then	took off his scuba gear and breathed a deep sigh of relief a shark swum over his head.	called his mom to tell her he was scuba diving.	gasped in awe as a school of beautiful fished swam right past him.	called his mom to tell her he was under water.	2
o	A man loses consciousness as the doctor knocks him out to prepare for surgery. The man then	thanks the doctor for knocking him unconscious.	calls his mom to tell her that he will not be waking up.	calls his mom to tell her that he is knocked out.	wakes up, no longer having his wisdom teeth.	3
o	A man falls asleep in the office during a long day of work. The man then	calls his mom to tell her that he is asleep.	is abruptly awaken by his boss banging on his wooden desk.	calls his office phone to keep doing work while he is sleeping.	manages to give a presentation while asleep at his desk.	1
o	A child scurries across the playground. The child then	calls their mom to tell her that they are on the swings.	calls their mom to order them some new glasses.	grabs a hold of the monkey bars, swinging their small body back and forth as they make their way to the other side.	jumps on the swing as they are jumped on by the monkey bars.	2
o	A man hikes through the woods without a cell phone. The man then	finds a cute baby bear to keep as a pet.	calls his mom to tell her he doesn't have a cell phone.	becomes a snack for a wild chip monk.	jumps as he hears rustling in bushes only to be greeted by a harmless squirrel.	3
o	A man looks down to see he forgot his phone at home. The man then	gets on a plane.	calls his mom with his phone to tell her that he doesn't have his phone.	swears profusely, knowing he will no longer be able to rely on GPS to get to his destination.	picks up his phone and calls his mom to tell her he doesn't have his phone.	2
o	Python is a great programming language because	python is not super hard to pick up.	pythons can communicate with you using telepathy.	pythons taste really good when boiled and then marinated with teriyaki sauce.	pythons are good for your fingers and brain cell regeneration.	0
o	People learn second languages because	they want to talk to their parents.	they are interested in them.	they got nothing better to do.	people forget a language every year so they need to learn a new one so they can talk.	1
o	In old times, people thought that the Earth was flat. It is because	the Earth is actually flat.	they were misinformed.	they have not been to the other side of the planet.	although the Earth is spherical, in five dimensional hyperspace the Earth is flat.	1
o	Dogs can not tell the color, dogs	have difficulties in learning understand the traffic lights.	have difficulties in learning recognize their owner	have difficulties in learning wag their tails	have difficulties in learning feed their children	0
o	A company produced a smart camera which can take picture automatically, the camera	let its owner to determine what is the best time to take picture	used AI technology to determine what is the best time to take picture	used magic power to determine what is the best time to take picture	used electronic to determine what is the best time to take picture	1
o	John experienced a lot of unfortunate things, but he	regards those unlucky things to be lucky	thinks he is lucky	eat sandwiches	is always sad	0
o	Water has the highest density at 4 degrees centigrade, 4 degrees centigrade water will	sink when poured into 4 degrees centigrade sea water	sink when poured into 2 degrees centigrade water	rise when poured into 2 degrees centigrade water	rise when poured into 6 degrees centigrade water	1
o	A student looks out of the window and has christmas feelings. The student	flies through the air.	sees the snow falling.	beats Santa Claus.	hates christmas.	1
o	A woman is doing yoga on the beach, scantily clad with her crush around. She	yoga yoga singing.	started to ski.	dried some clothes in the dryer	was trying to get it on with him.	3
o	A boy sees the snow storm. The boy	hopes that he can wear shorts today.	likes the warm and sunny weather today.	may not be able to get home.	sees a snowman army walking towards him.	2
o	A weak Siberian wildcat hunts a goose. The wildcat	likes the hot winters in Siberia.	hasn't eaten in a long time.	lives in the water.	uses a gun to shoot the goose.	1
o	A prisoner tries to break out of his prison cell but fails. The prisoner	once killed a person.	likes driving in a police car.	enjoys his freedom.	like police officers.	0
o	A horse jumps over a tall hurdle. The horse	jumps over a one hundred feet tall hurdle.	lives under water.	is an athletic animal.	has a broken leg.	2
o	A woman is at a gym squatting. She	finishes and starts to bench a 100 pounds.	cries because she broke up.	starts to swim on the gym squat rack.	orders vegetables weighing 100 pounds.	0
o	A car speeds up and then hits a huge wall. The car	turned left before hitting the wall.	jumps over the wall.	is completely broken after that.	has flat tires.	2
o	A plane starts in Germany for a ten hour flight. The plane	drives on the highway.	is build in a kindergarten.	has no engines.	will fly to Chicago.	3
o	A car drives on a long highway for one hundred hours without stopping. The car	can fly.	has flat tires.	has no driver.	is a solar car with batteries for the night.	3
o	A cat died in a car crash. His owner	felt sad for himself.	was angry at the perpetrators.	celebrated for the cat.	cried for the dog.	1
o	A dog that likes cats sees a little kitten and runs after the kitten in order to play with her. The dog	jumps like a kangaroo	loves the cat.	leaps through the air and catches the frisbee in its mouth.	flies through the air	1
o	A group of children play in the middle of the street with the fire hydrant spraying. The firemen	wanted them to stay cool.	rescue a cat from a tree.	are shooting a calendar for a fundraiser.	help to put out the forest fire.	0
o	A man rushes across the street with his coat over his head. He	is trying to keep dry.	is afraid of getting a sunburn.	thinks his new coat is very fashionable.	wants to run faster by making himself more aerodynamic.	0
o	A man starts building a fire on his back patio. He	is lost and sending smoke signals to his neighbors.	brings out a box of marshmallows and crackers.	needs to keep warm to survive the winter.	is trying to clean out his chimney.	1
o	A chicken produces tasty eggs that are sold in the supermarket. The chicken	travels from supermarket to supermarket.	is a dog.	delivers the eggs personally to the supermarket.	lives on a beautiful farm with a huge green field .	3
o	A football team takes the field. The students	are stressed out because they are taking so many classes.	are all cheering against their rivals.	put their pencils down, as their exams have ended.	exchange phone numbers to make a study group.	1
o	Two friends are at a concert. They jump	on the trampoline on the trampoline they bought.	off of a springboard and into the pool.	and wave their hands in the air.	out of an airplane and onto the concert stage.	2
o	A child skips a stone across a pond. The water	is spilled all over the carpet.	rushes violently against the rocks.	fills the glass.	ripples outward from each spot.	3
p	A bottle full of water is standing on a table when suddenly a severe earthquake begins. The bottle	walks to a safer space.	stops the earthquake by singing shakily.	dances on the table.	loves frisbees.	2
o	A speeding bus driver gets stopped by the police. The bus driver	drove too fast.	turned left before hitting the wall.	hit a brick wall.	likes cows.	0
o	Harry was attacked by Voldemort in a forest. He	escaped from the forest.	felt excited.	asked Voldemort for help.	went to sleep.	0
q	A man living on a milk farm carries ten ten-pound milk cans. The man	has a milk cow as wife.	loves lifting ten milk cows on his farm.	throws the milk cans ten miles high.	carries one hundred pounds.	3
o	A dog is playing with other dog. His owner	calls the police.	punishes this dog.	play with other dogs.	throws them a ball.	3
o	The university decided to close the library during the weekend. Many students	have to study at home.	drop out.	get a good grades.	broken into library.	0
o	A woman is walking her dog in the snow. She	jumps off the diving board and executes a front flip.	hates cleaning up after it in the winter.	loves teaching her classes like this.	doesn't have a dog.	1
o	A plane is flying level and seemed about to turn. Its	head was bobbing up and down.	nose went up.	left indicator was switched on.	stomach didn't sit well with the turn.	1
o	John found a purse full of cash at the bus stop. He	cried.	adopted a dog.	waited for the owners.	bought this bus stop.	2
r	Rose is walking the dog while Joseph cooks dinner. Rose	is following a new recipe.	enjoys the fresh air.	wags her tail with joy.	cuts tomatoes for the soup.	1
o	Arnold hates going on school trips. When Mrs. Frizzle announces that the class is going to Hawaii, Arnold	cheers with the rest of the class.	puts on his swimtrunks and googles.	says he should've stayed home from school today.	tells his parents.	2
o	Quincia is helping me with my machine learning homework. To thank her, I	tell her I have cancer.	offer to assist her in some other endeavor.	throw all the papers up in the air and scream "this is hopeless!"	never speak to her again.	1
o	Mexican street vendors prefer to sell their goods on the black market rather than register with the government. This is because	registering a business in Mexico gives you magic powers.	registering a business in Mexico makes you a good dentist.	it's too much of a hassle for the working class to go through legitimate channels.	registering a business in Mexico makes more money.	2
o	Housing prices in San Francisco are skyrocketing. The housing market in San Francisco	has really inexpensive prices, so you should buy now!	isn't really unaffordable for lower income individuals.	has never gone fishing.	frequently RSVPs to the Skyrocket Lounge's parties.	1
o	Just as the thief was about to be caught by the police, he	curled up near the fire.	decided now was the best time to jumpstart his tap-dancing career	shook the police officers' hands.	ran into a public square and disappeared amongst the crowd.	3
o	My roommate keeps unplugging our toaster. She believes that	the toaster will come alive and eat us.	the toaster causes obesity.	our electricity bill will be high.	her father will disown her if she does not.	2
o	I am cold. I	wear glasses.	switch off air conditioner.	take off hat.	take off coat.	1
o	The swim event begins at the blow of a whistle. At the sound, the swimmers	think the whistle is calling them home and they fly into space.	begin their laps as fast as they can.	scream at the top of their lungs to drown out the sound of the whistle.	decide to invite the whistle and the other swimmers to a tea party.	1
p	Steve grabs his thumb drive. He	cuts the thumb's nails	sucks his thumbs	inserts it into the computer	drives the car away	2
o	He is a banker in Paris. On Monday morning he	goes to the Louvre	goes to work	goes drinking	goes to the Eiffel Tower	1
o	The waiter brings the couple their food. The couple	says thank you	kisses	orders their food	leaves the restaurant	0
o	Steve finishes the water in his bottle. He	orders another drink	buys a new water bottle	throws it in the recycling bin	is thirsty	2
o	He was on a taxi, stuck in traffic but he had an important meeting. He	waits patiently in the car	walks to the subway station instead	walks the remaining 15 miles	decides to fly instead	1
p	He doesn't own an Apple product. He	doesn't like apples	is allergic to apples	thinks they are too expensive	hates apple pie	2
o	The student enters the classroom. She	takes the professor’s place and comes up with a new class.	actually entered a virtual classroom and is now late for the real class.	can’t seem to make her dog eat her books.	feels motivated as she is understanding the subject.	3
n	A family sits down at the table for dinner. They	stare at the food.	pick up their utensils to eat.	put their coats on.	decide not to eat the food.	1
o	Two siblings are playing chess. One of them moves their bishop	vertically.	along a diagonal.	in an L-shape.	along a straight line.	1
o	A gamer cracks his knuckles and looks at his tv. The gamer	looks at a road sign and follows it.	screams for help.	takes a bite from his hand.	picks up his controller.	3
n	A mom takes her sons to a movie. They will most likely not see	a G-rated movie.	an R-rated movie.	a PG-rated movie.	a movie about superheroes.	1
o	A gamer cracks his knuckles and looks up. The gamer	reaches for his controller.	slaps his pen.	reaches for his pillow.	turns the key in the ignition.	0
o	John's friend is blind, so to have fun together they will	go to the movies.	go for a bike ride.	watch the sunset.	listen to music.	3
o	He puts eggs, ham, and tomatoes into a pan. He	cuts the tomatoes into pieces	drops the pan onto a plate	scrambles them with a spatula	cuts the ham into pieces	2
o	A brewer stirs their pot. The brewer	measures the temperature.	tastes the metal rim.	eats their spoon.	sticks their hand in the fire.	0
o	George hates to be alone. Tonight he decides to	binge a TV series at home.	watch a movie alone.	study in his room.	go to a party.	3
o	A tomato falls onto the ground. The tomato	splits apart.	eats an ant.	jumps back up.	screams for help.	0
o	Thomas hates dogs. He goes to the animal shelter to adopt	a beagle.	a cat.	a husky.	a dog.	1
o	A remote falls between the cushions. The remote	moans in pain.	asks for help.	changes the channel.	speeds up.	2
o	He covered his eyes and finished counting. He	was playing hide and seek	put back on his glasses	hurt his eyes	was at the optometrist	0
o	The assistant answers the call. The assistant	yells at a cloud.	pencils the caller in.	pollutes the street.	sees her mother.	1
o	The assistant answers the call. The assistant	rips her notebook.	breaks her screen.	schedules the meeting.	sees her mother.	2
o	The wizard runs from the beast. The wizard	takes out his phone.	calls the police.	casts a spell.	smells bad.	2
o	John loves card games. So he probably least enjoys	Blackjack.	Monopoly.	Poker.	Uno.	1
o	The chef drops the piece of shrimp in the fryer. The chef	chops the pan.	likes fried chicken.	touches the oil.	watches it sizzle.	3
o	The sailor pulls the main sail. The sailor	catches a fish.	pushes the windmill.	gets off the cruise.	ties it tight.	3
o	The sailor pulls up the anchor. The sailor	grunts with exertion.	cuts his nose.	watches it swim.	becomes a dolphin.	0
o	He was stepping off the plane, but hesitated. However, he	misses the plane	wanted to talk to the flight attendant	got to his destination airport.	finally decided to jump off and pulled his parachute.	3
o	The student stares at the blank answer sheet as the exam ends. The student	yells the answers.	frowns in worry.	checks his laptop.	takes out his phone.	1
o	A girl is going to a party. She doesn't want to be hungover so she decides to drink	wine	beer	water	vodka	2
o	The proctor passes the exams to each row of students. The proctor	eats a left turn.	passes an exam to his dogs.	smells a teacher.	starts the time.	3
o	A football game is in progress. A football player	kicks the ball to practice	passes the ball to a teammate	walked off the field	practices on the field	1
o	A professor takes out his red pen and some papers. The professor	wraps the papers around the pen several times.	makes a paper airplane with the papers and pen.	writes on the blackboard.	starts grading exams.	3
o	He can't eat sushi or sashimi, but he can eat ramen. He	eats everything	doesn't like to eat	doesn't like Japanese food	is allergic to seafood	3
o	A professor goes up to the board. The professor	jumps up and down.	draws a graph.	kicks his student.	yells at the board.	1
o	The professor drops his marker. The professor	picks up and throws his marker.	throws his marker at student.	picks up his marker.	buys another marker from a student.	2
o	A professor calls on a student and listens to their answer. The professor	leaves the classroom.	throws the board at the student.	nods his head in agreement.	responds to the student with obscenities.	2
o	A professor walks into the classroom. The professor	asks the students to yell.	is crushed by the students.	tells everyone to quiet down.	trips on a bar of gold.	2
o	A man removes the sheets from his bed. The man	cleans them in the freezer.	brings them to the laundromat.	throws them under his car.	puts them in the toilet.	1
o	He puts ice cream and strawberries into a blender. He	then pours the resulting milkshake into a cup	puts more ice cream into the blender.	puts more strawberries into the blender	measures the contents in the blender	0
o	Tina is allergic to nuts. Tina	never eats nuts.	bought a bag of nuts for dinner.	likes salad with nuts.	ordered nuts in the restaurant.	0
o	An actor plays a character that murders his wife. The actor	stabs a knife into a knife.	goes to jail in real life.	rings his handlebar bell.	says it was a hard scene emotionally.	3
o	Tina was lying on the beach. Tina	was running.	was walking the dog.	was sunbathing.	was surfing.	2
o	A kitchen full of chefs peels potatoes. They	peel each other.	set them aside to be cooked.	eat the potatoes.	throw the potatoes at the other chefs.	1
o	A room full of chefs prepare the meals. They	eat the meals.	cook the other chefs.	burn the house down.	each take care of their dish.	3
o	A boxer picks up his jump rope. The boxer	kills his jump rope.	punches his opponent.	jumps on his opponent.	starts to jump.	3
o	Tina wants to improve her Math grades. Tina	spends a lot of time playing games.	never attends class.	works hard.	likes shopping.	2
o	The weightlifter puts down the weight. They	pick up another weightlifter.	shower and get changed.	bite the weight.	throw the weight at the gym entrance.	1
o	The frog croaks at the fly. The frog	rides the fly into the water.	jumps onto the back of the fly.	flicks out its tongue to eat it.	asks the fly to stop buzzing.	2
o	The cheetah stalks the gazelle. The cheetah	yells at the gazelle to stop moving.	bites the gazelle.	shoots the gazelle with the revolver.	asks the gazelle to fall down and die.	1
o	The scorpion stings the boy. The scorpion	gets killed by a car.	cries as the boy dies.	yells angrily at the sky.	runs away.	3
o	Tina is shy. Tina	doesn't like nuts.	doesn't talk to strangers.	likes giving a speech to a group of people.	sings in the crowd.	1
o	The driver sticks his hand out of the window. The driver	watches the car pass him.	picks up the window.	signals up and flies away.	jumps onto the car.	0
o	The driver nears the stop sign and slows. The driver	aims for another car.	drives onto the curb.	waits his turn.	gets out of the car.	2
o	The pilot pulls up and levels out. The pilot	jumps from the plane.	turns on the fasten seatbelt sign.	falls to the ground.	shoots at some birds.	1
o	The driver puts on his seatbelt. The driver	starts the seatbelt.	destroys the ignition.	gets out of the car.	turns the key.	3
o	The man falls asleep at the wheel. The man	swerves into a ditch.	drives home with his eyes closed.	watches a chase scene.	turns on his windshield wipers.	0
o	Tina was sick and went to hospital. Tina	argued with doctors.	did a blood test.	cleaned the floor.	fought with nurses.	1
o	Tina likes nuts, but she is full now. Tina	orders a bowl of nuts.	never eats nuts.	doesn't eat nuts now.	eats a lot of nuts.	2
o	A bunch of students are studying for their exam. They	go skiing over break.	go to the library.	watch a movie at the theater.	eat lunch.	1
o	Two boys race their remote control cars around a track. They	love trains.	are very competitive.	want to run faster.	don't like school.	1
o	Two boys are racing remote control cars around a track. They	love bicycles.	like playing with toys.	love running for their track team.	are driving a stick-shift.	1
o	I like putting cream in my coffee. I	don't like bitter drinks.	don't like coffee flavored ice cream.	love to eat ice cream every day.	never drink coffee.	0
o	He was enthralled by the speaker. He	wanted to pick up some LPs.	wanted to buy a new high-definition television.	really liked ragtime jazz.	thought she was brilliant.	3
o	He decided that the speaker was worth her fee. He	bought a new high-definition television on sale.	wired up his house for stereo sound.	bought a set of them.	agreed to have her come to campus.	3
o	I don't like watching baseball. It	fun to go to baseball games.	is hard to listen to baseball games on the radio.	is a ball and people run to bases.	is too slow paced.	3
o	I am scared of clowns. I	once cried when I saw one.	think they look super cute.	like scary movies.	want to go to the circus.	0
o	The man sold his old speakers to some students. They	sold them right back to him for less.	were bored when he decided to give a talk on campus.	went to their apartment and set them up.	decided to open a donut shop with a jukebox.	2
o	A girl is flying a kite. It	can't fly because chickens didn't evolve to fly.	gets stuck in a tree.	flies faster than an airplane.	is a kite that can fly by itself.	1
o	A girl saw a centipede on her bed. She	has a pet centipede that she keeps in her closet.	knows that centipedes are an insect.	screamed.	doesn't like her bed much because it is too hard.	2
o	Out in the night, he heard the growl of what sounded like a large animal. He	stayed close to the fire.	started a dog racing team.	went out to pet it.	slept in the river.	0
o	The large dog snarled. The man	started juggling.	backed away slowly.	made tea.	went over to pet it.	1
o	The large, strange dog tackled the man from behind. The man	caught fire.	backflipped three times and entered the olympics.	covered his head and rolled up in a ball.	pet the dog.	2
o	Tina likes swimming, but it is freezing outside. Tina	sunbathes in the yard.	stays in home.	swims outside.	wears a bathing suit.	1
o	A dog wearing a muzzle runs across a field as a frisbee flies through the air. The dog	is unable to catch the frisbee.	stops and jumps like a kangaroo.	catches the plane.	leaps through the air and catches the frisbee in its mouth.	0
o	It's snowing outside. Steve	goes inside to light a fire.	goes surfing.	eats an apple.	goes to buy eggs.	0
o	Sarah is hungry. She	boards an airplane.	buys an apple.	drives to the cemetery.	buys a skeleton.	1
o	I left my keys in my room so I can't get into my house, then I have to	call my roommate for help.	hit the door fiercely.	jump up and down.	run away and scream.	0
n	I notice the tap is not turned off, so I	turn on the tap.	turn off the tap.	wash my feet.	wash my hand.	1
o	My roommate uses a mechanical keyboard to play games, so I	feel angry.	feel happy.	feel comfortable.	feel annoyed	3
q	The death toll from the storm is at least 51, including	39 fatalities in North Carolina, 5 deaths in South Carolina and 3 fatalities in Virginia	39 fatalities in North Carolina, 12 deaths in South Carolina	9 fatalities in North Carolina, 1 deaths in South Carolina and 3 fatalities in Virginia	32 fatalities in North Carolina, 9 deaths in South Carolina and 3 fatalities in Virginia	1
o	One of the major ways that dogs and cats tend to differ is in their attitude toward taking baths. We think of dogs as being pretty cool about baths, and cats as	being pretty cool about baths	differing	hating them	loving them	2
o	Global air traffic has been rising steadily for years and 2018 is no exception. Euromonitor International's research covers 600 cities and, they say, global inbound arrivals are	covers 600 cities	expected to grow by 5% this year	expected to decrease by 5% this year	expected to decrease steadily this year	1
o	The boys favorite football team is eliminated from playoffs. He	hopes they win their next game.	wishes they had played better.	wanted them to lose.	doesn't watch football.	1
o	Five students are discussing about their group project, the students	have pizza and beer	are enjoying the game	are doing homework individually	have different ideas with each other	3
o	The girl is 2 years old now, the girl	loves her son so much	loves her homework so much	loves her husband so much	loves her mother so much	3
o	A group of hackers based in Nigeria is trying to trick thousands of top executives across the globe into	sending them company funds	leaving their home	being tricked	making much funds	0
o	The wind whistles through the trees. A leaf	stays in its seat.	listens to the melody.	puts on headphones.	flutters on its branch.	3
o	A sick dog had to be put to sleep. So the owner	took him to the vet.	turned off the lights.	read him a bedtime story.	tucked him into bed.	0
o	A rabid dog has to be put to sleep. So the owner	turns off the lights.	takes him to the vet.	goes outside.	tucks him into bed.	1
o	I buy lemonade from the store and drank it. I	turn on the light.	eat lemons.	make lemonade.	finished the bottle.	3
i	A man on his first date wanted to break the ice. He	drank all of his water.	threw the ice at the wall.	looked at the menu.	made a corny joke.	3
i	A man wanted to bury the hatchet with his brother. He	started to look for the shovel.	dug a hole in the backyard.	bought a tomahawk.	apologized for everything he had said.	3
o	I type on my computer. I	slam a textbook on the keyboard.	write on the computer screen.	write out an email.	put the keyboard on the table.	2
o	A moth flies into a room. The moth	turns on the lamp.	flies towards the light.	perches on the light green surface.	dies.	1
o	I picked up my pen. I	drop my notebook.	watch my pen move.	rip the pages in my notebook.	write in my notebook.	3
o	A bellhop asks a lady "Down?" The lady	points at the floor.	nods and gets in the elevator.	replies "Yes" and keeps walking.	lies down.	1
o	John walks into a restaurant before it opens. John	orders a burger.	waits to be seated.	looks at the menu.	gets ready for the customers.	3
o	I defrost chicken. I	put the chicken back in the freezer.	dip the chicken in chocolate.	run the chicken in water.	prepare the chicken and cook it.	3
o	That rainstorm was a blessing in disguise. The rainstorm	forced me to take an umbrella.	helped me water my plants.	was a spy.	get me really wet.	1
i	The final project was a piece of cake. The project	was really sweet.	was really easy.	was a great way to end my birthday.	had a lot of frosting.	1
o	Rose sees a car driving along the street. She	signals a left turn.	wonders where it is going.	changes lanes.	stops at the stop sign.	1
i	After cheating on his spelling test, Johnny just got a slap on the wrist. Johnny	had a very mild punishment.	had a bleeding wrist.	had to see the nurse.	was great at spelling.	0
i	My chemistry teacher was all bark and no bite. My teacher	made a lot of threats but never really followed up on anything.	ate my homework.	really liked dogs.	like walks in the park.	0
o	Rose is driving when it begins to rain. The rain	stops at a stop sign.	quickly turns into thunderstorms.	signals a left turn.	turns on the windshield wipers.	1
o	Rose is walking around her house looking for her pet cat. Rose	has no pets.	has a collar around her neck in case she gets lost.	is worried.	likes to play with yarn.	2
o	Rose is walking around her house looking for her pet cat. Rose	left the house through a window.	begins to cry out of worry.	is hiding behind the couch.	has no pets.	1
r	Rose is on a wilderness expedition when she sees an alligator in the lake. She	screams and runs.	moves slowly along the surface of the water.	is green and reptilian.	is looking for prey.	0
o	A player is injured in a basketball game. The player	jumps for joy	continues to play	starts eating	sits out the rest of the game	3
o	Evan is in hospital. Terry	will take some flowers	will take some drug	will take some medicine	will take some pictures	0
o	Evan went to a cinema. A worker	played computer games with him	sold him 3D glasses	sold him a guitar	sold him a piano	1
o	I am so hungry but I am on a diet, so I	need to do some exercise	need to hold on	need to play the piano	need to eat some food	1
o	Life is tough, but we have plenty of things to do. We	can do homework together.	have to continue fighting.	can take a short break.	might hate life.	1
o	Demi shoots up heroin a lot. Demi	likes planes.	frequents firing ranges.	should get help.	really likes guns.	2
o	I went the extra mile for that project and still did poorly. I	enjoy running.	am out of gas.	should talk to my teacher to see what I did wrong.	am really tired.	2
i	I have an axe to grind with Amanda. I	should show her my axe.	should sharpen my tools.	should try to resolve my conflict with her.	go to a tool shop.	2
o	Evan is a fireman. Evan	often looks after his patients	often sets fire	often teaches his students	often sets off in hurry	3
o	Evan is allergic to the fur of pets. Evan	has three dogs	cannot touch any kitties	has three cats	likes all kinds of pets	1
o	Evan is allergic to flowers' pollen. Evan	pretty likes flowers especially with pollen	grows many flowers with pollen in his garden	does not grow any plants	often receives many flowers with pollen from his friends	2
o	Evan turned off his computer. Evan	worked on his resume with Google Docs for 2 hours	kept coding for 3 hours with his Macbook Pro	slept	watched a movie with his laptop	2
o	Evan does not like sports or social events. Evan	likes to stay at home	often play basketball with his friends	often joins parties	often goes to fitting room	0
o	Evan likes to stay at home and watch movies. However, Evan	seldom watches movies	likes to sweep his home	likes to buy many movies	often plays basketball with his friends	3
o	Tom builds software at his company. He	must have a high salary in his company.	writes bad code.	is a software engineer.	owns that thing.	2
o	Artists are great customer for space tourism. They	love to perform in the outer space.	can attract larger crowds when touring through the galaxy.	preserve their voices when performing in space.	can be very rich and idiosyncratic.	3
o	A girl finishes her homework assignment. She	gives a sigh of relief.	writes her name on a clean sheet of paper.	gives herself a homework grade.	submits selfies to her professor.	0
i	Andrew really got up on the wrong side of the bed this morning. Andrew is	really sleepy.	having a bad day.	a republican.	mad his bed is broken.	1
p	Andrew looked really fly today. Andrew	likes planes.	looked like a bug.	swatted bugs.	wore nice clothes.	3
o	A girl notices a beetle on her bedroom floor. She	puts it on her bed.	watches it fly onto her nose.	steps on it.	puts the juicy bug in her mouth.	2
o	Larry watched a video while doing his homework. Larry	took a long time finishing because he was distracted.	turned off his homework.	turned in the video for a grade.	cancelled school.	0
o	I hear my phone ring. I	try on another ring.	turn up the volume.	use my friend's phone to call mine.	answer it.	3
p	A man places a basket of fruits on the table. He	smashes the basket with a gallon of milk.	wishes his family would eat better.	is the fruit of a happy marriage.	will wait for the basket to ripe and become froot loops.	1
o	Police received word of a burglary nearby. They	run in and steal items.	bring expensive items as replacements.	start investigating the family dog.	started driving to the location.	3
p	The chef put the trumpet in his mouth. The chef	thought the trumpet was overcooked.	thought it tasted good.	cooked the trumpet.	was surprisingly musically talented.	3
o	The policeman went to the basketball courts. The policeman	ate donuts.	shot a few bad guys.	arrested the basketball.	played some pickup games.	3
o	The teacher went to the beach instead of going to school. The teacher	gave the kids on the beach detention.	taught fish how to swim.	felt bad, but really needed a break.	proposed the world was flat.	2
o	There are so many excellent software companies, such as Facebook, Microsoft, Twitter, and	Microsoft	Facebook	Yelp	Twitter	2
o	I forgot to turn in my library book. I	read the book again.	pay the fee.	write in the pages of the book.	go to the library and place it on my friend's head.	1
o	The firefighter went swimming over the weekend. The firefighter	likes to cool down after work.	saved a cat in the pool of fire.	fought a fire.	likes fire.	0
p	Zack is a navy seal. Zack	likes aquariums.	often eats fish and lives in Antartica.	likes the color navy.	is a brave soldier.	3
o	A bug found a red flower. It	plays with its friend in the grass.	lands.	throws up pollen.	picks the flower for its mother.	1
o	John walks into a restaurant before it opens. John	orders a burger.	waits to be seated.	looks at the restaurant's menu.	gets everything ready for the customers.	3
i	My chemistry teacher was all bark and no bite. My teacher	likes walks in the park.	really liked dogs.	made a lot of threats but never really followed up on anything.	ate my homework.	2
i	After smoking the whole bowl, Leanna was as high as a kite. Leanna	was incredibly intoxicated.	liked flying kites.	in a plane.	got her kite stuck in a tree.	0
