p	I went to Apple store, then I	complain about the fruit in the store	order 10 oranges	upgrade my phone	buy 10 pounds of apples	2
r	Joe's dog kicked the bucket. Joe	instantly died.	cried himself to sleep.	took the bucket away.	was sad that his pet had died.	3
n	The boy likes chemistry, not mathematics. He	enjoys mathematics.	likes to perform experiments in lab.	likes to solve math problems.	likes to derive equations.	1
r	Cathy said that the hotel room was sketchy. This caused Caitlyn to	wonder about her marriage.	instantly die.	draw a picture of the room.	stay somewhere else instead.	3
p	A bug that is in an app is	a wire.	a virus.	an insect.	a glitch.	3
o	Sarah had a habit of incessantly screaming, and so	she enjoyed chess.	she was known as a quiet person.	people began to avoid her company.	she became immune to disease.	2
n	I can't believe that listening to music gave him inspiration	and took away his inspiration.	to write his new book.	and the band stopped playing.	and we all pet the dog.	1
o	Amit likes Beth but not Cathy. Amit	likes no one.	likes to hang out with Cathy	likes himself.	likes to hang out with Beth	3
i	It is raining cats and dogs outside. The weather is	rainy	foggy	cloudy	sunny	0
i	The girl is as slow as a sloth. She	takes a long time to run the mile.	lives in the jungle.	eats leaves.	runs like a cheetah.	0
n	You are waiting in line at groceries to pay for food. You should	cut people if you are in a rush	be patient like everybody else and wait your turn	talk with the manager that you want to cut the line	not pay and leave with your groceries if things are taking too long	1
o	A woman picks up the cup from the sink. She	reads the documentation sheet.	pours acid in it and drinks it.	violently throws the cup to the floor.	starts washing it under hot water.	3
r	Bob is my father. Kate is my mother. So, Kate is Bob's	Sister	Friend	Mother	Wife	3
o	An actor plays a character that murders his wife. The actor	stabs a knife into a knife.	goes to jail in real life.	rings his handlebar bell.	says it was a hard scene emotionally.	3
o	A miner is digging for gold. He	uses his pickaxe to break the rock, but finds cheese inside instead of gold.	will not settle for silver or bronze, only the dullest, most worthless gold.	has big dreams for his future.	instead finds King Midas in the cave and they both turn to gold.	2
o	The girl was told to sing louder during rehearsal. The girl	did not sing the song.	lowered her voice during rehearsal.	began to sing louder.	started to dance.	2
o	A woman is walking down the street with her arms around her body while her hair is blowing in the wind. She	starts to fly with the wind.	starts to blow the wind.	unwraps her hands.	blows the wind blowing away.	2
o	A jogger runs past two intersections and make a left at a stop sign. She	drives until the next intersection	runs for two more miles	makes a halting stop then turns on her break lights	signals an illegal turn then reverses	1
o	Bears in Alaska wait in the riverbank. The bears	are good bears.	are waiting to hunt salmons.	think the Alaskan river is warm.	live in the river.	1
r	Unlike Sam, Amit likes to go out dancing. Sam	is green	does not like to go out dancing.	is blue	Likes to go out dancing	1
r	I asked my dog Sarah to drive me to school. She	started putting on a tie.	drove me to school.	refused and ate pizza instead.	didn't understand me.	3
o	A bunch of reformed hooligans that turned over a new leaf are watching a robbery take place in a bank in front of them. The hooligans	are complimenting the single potted plant outside the bank on its beauty.	steal the potted plant.	angrily crowd around a single potted plant outside the bank, asking for money.	call 911 and stand guard outside the door, waiting to ambush the robber if he leaves.	3
i	Zorblax, destroyer of worlds, has a local world he can destroy or a much bigger, more enticing world he only might be able to destroy if he tried. Zorblax thinks	that he is very hungry.	that he really likes worlds.	that a bird in hand is worth two in the bush.	that the price of real estate is too high.	2
o	Kelly loves the new Harry Potter movie. She	eats pop corn	bought a magic wand.	pats her sister to sleep.	walks around.	1
o	A child scurries across the playground. The child then	calls their mom to tell her that they are on the swings.	calls their mom to order them some new glasses.	grabs a hold of the monkey bars, swinging their small body back and forth as they make their way to the other side.	jumps on the swing as they are jumped on by the monkey bars.	2
o	A man rushes across the street with his coat over his head. He	is trying to keep dry.	is afraid of getting a sunburn.	thinks his new coat is very fashionable.	wants to run faster by making himself more aerodynamic.	0
o	John and Johnny, professional swimmers, are swimming. They	jump in the water	start drinking water	perform backstroke	are drowning for no reason	2
o	I tried to teach my dog how to do my taxes. He	chewed up all of the forms.	successfully finished my tax forms.	said he would do it but he kept putting it off.	lied about my financial situation, and now I'm in trouble with the IRS.	0
o	Rose is walking her dog when she runs into her neighbor. Rose	eats treats out of her neighbor's hand.	licks her neighbor to show affection.	engages her neighbor in small talk.	wags her tail joyously to greet her neighbor.	2
o	A woman is riding her bike. She	transforms into a robot.	finds an apple inside a mailbox.	shifts to another gear when approaching the hill.	levitates down the street on her bike.	2
i	We should probably hit the road. It	hurts.	will take us two hours to get home.	says we should repair the road.	is calling my name.	1
o	I am cold. I	wear glasses.	switch off air conditioner.	take off hat.	take off coat.	1
o	I needed a drink after this tough week at school. My friends and I	went for a swim and chugged some swimming pool water.	went fishing.	went out at night to kick back and relax.	visited a lake and filled up our water bottles with water.	2
o	The boy plays with his cat. The cat	turns on his blinker and merges into traffic.	bites the boy really hard.	throws a baseball with his friend.	begins to brew a cup of coffee.	1
p	My friend visited the gym yesterday. He	pumped some iron.	bit himself.	exercised enough that now he can fly.	saw Donkey Kong working out.	0
o	A child skips a stone across a pond. The water	is spilled all over the carpet.	rushes violently against the rocks.	fills the glass.	ripples outward from each spot.	3
o	I told my dog to fetch me some water from the fridge. She	just curled up next to my chair.	gave me a disparaging look.	did fetch me water, albeit slowly.	took herself out on a walk.	0
o	Three children are watching Frozen on TV. The children	put an old hat on a snowman.	freeze to death.	scream for candy.	sing the song "Let It Go".	3
i	I have an axe to grind with Amanda. I	should show her my axe.	should sharpen my tools.	should try to resolve my conflict with her.	go to a tool shop.	2
n	Tony hates pizza and he is not hungry. Tony	eat pizza	drink coke	go to sleep	do nothing	3
o	The woman is grocery shopping. She	orders a burger and fries to go.	throws a glance at the junk food aisle, but eventually passes it.	purchases a wedding dress.	gives the customer her correct change.	1
o	A girl is going to a party. She doesn't want to be hungover so she decides to drink	wine	beer	water	vodka	2
o	The motorcyclist gets out of bed and prepares to leave by bathing using the bathroom and reading the newspaper. He	sits on the ground beside her pants, clinging by a flannel wool.	shoots a look at her.	rides the motorcycle down the hall and into the elevator.	makes his way past it and peers out a window.	2
o	I'm on my way to the dining hall. I'am	going to sleep	not going to the dining hall	going to play	going to eat	3
o	The cop found two students smoking weed outside a school. The cop	ran away from them as fast has he could.	sold them drugs, such as LSD and Heroine.	had to give them a ticket and warned them of possible jail time.	decided to light a cigarette with them.	2
o	The boy likes playing games, but non-violent only. He	likes sciences.	likes cool violent characters in games.	likes machine learning.	listens what his parents told him not to do.	3
o	A football team takes the field. The students	are stressed out because they are taking so many classes.	are all cheering against their rivals.	put their pencils down, as their exams have ended.	exchange phone numbers to make a study group.	1
i	After finals, I truly feel that I've run the gauntlet. I	have passed through great difficulty.	am very honest with myself.	have gained excellent armor for my hands.	gradually have built up endurance for cardiovascular exercise.	0
r	My friend is taking a selfie. I	took the picture.	took the selfie away from her.	joined in the picture.	took her purse and ran away.	2
n	A paper was reviewed thoroughly and the reviews were positive. The paper	was published.	was the best paper.	was accepted.	was rejected.	1
o	A person walks his dog near a field. The dog	teaches a class.	makes money.	wags its tail.	scores a goal.	2
i	Chad, figured out how he could have a successful career and be a good dad, Chad,	has an unsuccessful career.	career, Chad, dad, figured out.	has the best of both worlds.	is a bad dad.	2
i	The laptop falls from the floor and there is a pillow below. The owner	catches a break.	catches a crack.	catches a fever.	catches a potato.	0
n	The temperature in Chicago is very cold. The temperature	should be higher in winter	should be lower in summer	should not affect by season	is different in summer and winter	3
n	I broke my leg, so I can not	eat.	run.	read.	sleep	1
r	Jack prepared the dinner last night. The dinner	contained hotpot.	is Jack.	contained desk.	prepared Jack.	0
o	The trees are starting to lose their leaves. They	grow underground as bulbs and are a popular food in Ireland.	grow into meatball trees.	were cut down and made into houses.	do this every fall.	3
o	Using the library computer, Mary books a time to see her counselor. She looks forward to	the advice and being able to unload all her thoughts	sleeping on the couches	eating noodles	reading novels and nonfiction on her favorite topics of dealing with stress, anxiety, and life issues.	0
o	The girl drops a bowl on the floor. Her parents	make a new bowl out of food.	put the bowl back together using peanut butter as glue.	yell at her.	eat the bowl for dinner.	2
n	A girl is going to a party. She doesn't want to be hungover so she decides to drink	water.	beer.	vodka.	wine.	0
o	I started dancing in front of my friend. She	made her favorite dog dance along as well.	started dancing as well.	slapped me in the face for the unsolicited dancing.	cry	1
o	Scott is an alleged bank robber. He has	certainly committed a crime.	not yet been tried.	been found guilty.	been found innocent.	1
o	My family were on a flight home. They	reached the airport by cycle	got really good seats	had gone by ship	reached the airport and went back	1
o	My friend is drinking Starbucks with double shot. I	think he is hungry.	think he likes stars.	think he is feeling cold.	think he is feeling sleepy.	3
o	A patient is being air-lifted via helicopter to a nearby hospital. The doctor	assures him that he will be alright.	puts on a Halloween costume.	lands the helicopter.	waters his plants.	0
o	I wished I got a new tire last week. My	car just got a flat tire.	car runs on magic water.	car's radio broke	car tires are brand new.	0
o	A sword is stuck in the stone when a man named Arthur approaches it. He	throws a stone at the sword in the stone.	sticks a sticker to the sword in the stone.	pulls the sword from the stone.	tells the stone to stop being stuck.	2
o	Ethan cheated on his exam and got caught. He	will face consequences	got lucky he wasn't caught for other exams	will probably continue cheating	never cheats ever	0
r	A young girl is standing in a neon wet suit on a boat preparing to jump off. The camera pans to the rest of the people on the boat and the girl finally	listens to music.	holds breath in anticipation.	sits back down.	dives into the water. X	1
o	The wind rushes through the trees. Below,	the pond is motionless.	a couple is jogging along a path.	a man is sleeping.	two birds are flying through the clouds.	1
p	The children are doing the monkey bars. They	feed the monkeys.	learn to do them backwards.	are going to the elephant exhibit next.	make faces at the gorillas.	1
o	A Chinese student in China tries to see what her friends are up to. He/She	opens up Facebook.	opens up Snapchat.	opens up Baidu.	opens up WeChat.	3
i	Sam was a night owl. Sam	is known to be a wise owl.	stayed up late everyday.	was the apex predator of the forest at night.	was keen on catching his prey.	1
o	Jasmine was born in the USA but grew up in China. She was originally from	Philadelphia	Xiamen	Edinburgh	Saarbrucken	0
o	Just as the thief was about to be caught by the police, he	curled up near the fire.	decided now was the best time to jumpstart his tap-dancing career	shook the police officers' hands.	ran into a public square and disappeared amongst the crowd.	3
i	He is like a sheep. He is	smart.	lazy.	gullible.	funny.	2
i	I've finished my time in office. Now, the ball	is tonight	is fun	is in your court	is coming to town	2
o	A sailor is piloting a cruise liner. He	hasn't seen land for days.	steers the boat straight into a rock, and teleports away without the ship.	loves to sail the great ocean blue, and there are human feet attached to the ship.	flies his plane into the sunset.	0
p	A man holds up his bass. He	is the lead guitarist in his band.	needs to go to the doctor.	is on a boat.	has a large following.	2
i	Kelly is trying to fix Gigi and Tyler up. She	invited both of them to dinner.	is a technician.	called a plumber.	is great at fixing appliances.	0
i	For the date, both of them decided to go Dutch. They	became Dutch	wanted to learn the Dutch language	Were from the Netherlands	paid for their own meals	3
o	The school was closed for the holiday. The student	went on strike.	took up gambling.	started an aerospace business.	stayed home and played video games.	3
o	Tom live in Chicago and he wants to travel to Florida this winter, because	he loves rivers.	it's too dangerous here.	it's too cold here.	he loves mountains.	2
r	The teacher told our class about the Pythagorean Theorem. We	were in literature class.	all went to Stanford to major in mathematics.	continued lecturing to the class.	got ready to take a test.	3
o	I finally finish my homework before the deadline. I	made the homework exhausted.	I can watch TV finally.	exhaust the book.	have a wonderful night because the homework is so boring and it wastes me a lot of time.	1
o	A girl is flying a kite. It	can't fly because chickens didn't evolve to fly.	gets stuck in a tree.	flies faster than an airplane.	is a kite that can fly by itself.	1
o	Jasmine was born in the USA but lived in Germany as an adult after having grown up in China. She spent her childhood in	Philadelphia	Saarbrucken	Edinburgh	Xiamen	3
o	The papers on Sam's desk kept flying off the desk from the desk fan. He	opened the window.	held the papers in place with a forklift.	threw a paperweight at the fan.	turned off the fan.	3
o	The man was going 80mph on a 30mph road. He should	go an even faster speed.	go to the restaurant.	reduce his speed to the speed limit.	call his girlfriend after crossing the road.	2
o	During the winter the house was cold. After fixing the draft	the military grew.	the draft was made of house and cold.	it got warmer.	the paper improved.	2
o	A man runs across the court as a basketball soars through the air. The man then	jumps in joy as the basketball shoots him into the basket.	calls his mom to tell her there is a basketball coming at him.	reaches out with his hand as he leaps high in the air and in one fluid motion, slams the ball through the net.	calls his mom and tell her he is playing basketball	2
r	John worked on project with a female partner that does all the work. He	stole his food.	drowned his partner in the river.	did all of the work.	did not do any work.	3
o	The brown dog jumped over the fence. The owner	runs after the squirrel.	ignores the cat.	doesn't notice.	watches TV in the jungle.	2
o	A farmer is riding the train into town. She	needs to buy some clothes at the mall.	feeds her pigs and cows.	drives her tractor through the passenger car.	dissolves.	0
o	The Christmas party at the university was a part of an old tradition. It	was an occasion for people to give feedback on each others' sartorial choices	witnessed huge attendance this year	makes me very nostalgic of afterlife	was one of the most hated events	1
i	Kelly's soup is here and she could not wait to dive in. She	is starving.	loves sunny weathers.	is at a swimming pool.	will take a shower.	0
o	Joseph wants to become a better software engineer. He	participates in a competitive internship program.	becomes a robot.	takes a class on building a computer.	asks his dog to teach him to become a better software engineer.	0
o	Tom builds software at his company. He	must have a high salary in his company.	writes bad code.	is a software engineer.	owns that thing.	2
o	The computer is on the table. It's	turned on and someone may be using it.	being used to query data from that table.	next to the chair of Computer Science.	running a coding marathon.	0
i	Books like this are a dime a dozen. These books	have very rich authors	sell really well.	are very common.	are worth a lot of money.	2
o	I confessed to my best friend. He	confessed that he loves pineapples on pizza.	politely turned me down, saying that he isn't interested in me romantically.	started singing "Confession Song" by GOT7.	confessed that he loves geckos.	1
o	The policeman went to the basketball courts. The policeman	ate donuts.	shot a few bad guys.	arrested the basketball.	played some pickup games.	3
r	A baby is crying. His mother	likes him	is his mother	wants him to be quiet	is laughing at him	2
o	The spider sat in the web, waiting for its next victim. The spider	flew away in the tumultuous wind.	was colored grey and was an effective investigator.	sat, patiently, until it trapped a deer.	isn't sure about what the future of artificial intelligence holds.	0
p	Kelly is the keyboard in the band. She	broke a cap the other day.	types really fast.	plays well.	writes a lot of books.	2
o	The steak was too large for Jimmy to take a bite off. He	broke it apart with a sledge hammer.	cut it into pieces with an iron nail.	went to the kitchen to get a knife.	got a second large steak.	2
o	The triathlon was going well. Noah was just about to start the third leg,	conquering enemies and eating their bones	copious consumptions of donuts.	flying to New Mexico.	cycling.	3
o	The boy accidentally left his teddy bear on the bench. The boy	ran back to pick it up.	got some honey.	ran away.	hid behind his mother.	0
o	A man and a woman are going to see a movie. They	go for a swim in the lake.	throw a frisbee back and forth.	begin to brew a large cup of coffee so they don't fall asleep.	buy a large popcorn and a large drink.	3
o	Kieran brushes his hair. Kieran	has a curly haired dog.	is going out.	is bald.	steals hair from his giraffe.	1
r	A tiny horse is drawn on the wall. The horse	quickly galloped across the pasture and, later that day, ate hay.	was inaccurately colored by a child, with hues of pink, purple, and orange.	watched its favorite show, Bojack Horseman.	decided to become sentient given the help of the alien Xenu.	1
o	I wound up some tops. I	released some wind.	wounded my friend as well.	used to play when I was a kid.	wound up buying my mom instead.	2
n	He never keeps his room clean. He	has to tidy up his room	is a very friendly person.	is well-known among the students	is a very neat guy	0
o	John raises his hand. The teacher	sees his hand but continues to write problems on the chalk board.	ignores him and continues to teach.	hands out exams to everyone except John.	calls his name.	3
o	A dog rides on a boat with his owner. A crab	is seen crawling on the bottom of a lake.	comes out of the bikers talking.	goes steams in the mesh to the green grassy area.	walks down a staircase.	0
o	It is a cold winter day. I will	bask in the sun.	wear a large down parka.	have cereal for breakfast.	imagine the infinite possibilities of the day.	1
r	I hate all cats except my cat. His name is Joe. I	loathe Joe.	like playing with Joe.	hate playing with Joe.	want to give Joe away.	1
o	He falls asleep in the bed, he	sings a song.	has a bad dream.	stops breathing.	open his eyes.	1
o	The Judge is flipping through documents on the case, a troubled frown on his face. At last, he	goes to the bed and faces someone.	pumps his pockets with his hands.	pulls his sleeve up to his chest.	shuts the folder and nods to the clerk.	3
o	Today my teacher taught me how to write a haiku. A haiku is	my teacher's fiance.	an elementary school.	a way for me to teach the teacher how to teach.	a traditional form of Japanese poetry.	3
o	Doug likes nachos.  He	keeps his coin collection inside.	uses them as a missile defense system.	pours milk all over them for crispiness.	enjoys the chips and melted cheese.	3
o	I did not take a shower last night, because I	was dirty	was tired	need to be clean	can't sleep well	1
o	People wait for their flight to take off. They	can't board the spaceship yet.	sit on the floor.	turn off their phones.	fly the plane at three thousand miles per hour.	2
o	The elephant was drinking water. The elephant	is now drinking a large amount of soda from the river to quench its thirst.	drowned because it had not taken swim lessons.	snorkeled for the second time in its life.	observed the zebras waiting for their turn.	3
o	Superman gets shot by an evil villain. Superman	dies.	lies down and cries.	remains unaffected by the bullet.	gets wounded by the bullet.	2
o	A man is driving a car. The man	dances with the car.	dances on the car.	man turns a corner.	asks him to park.	2
o	A mailman is sitting in a movie theater. He	is eating popcorn.	is eating at a large seafood buffet.	becomes a dog.	delivers mail to everyone in the audience.	0
o	Today is Friday so yesterday is	Saturday	sunday	everyday	thursday	3
o	The boy was told to quiet down in the library. He was told to quiet down because	his speakers weres turned off.	he was breathing loudly.	he was being too quiet.	he was playing music on his speakers.	3
i	Sam was getting cold feet as he walked into the stage. Sam	was very nervous.	moonwalked on stage.	wanted to get his feet warmed.	decided to jump into the crowd.	0
o	Peter’s vehicle broke down on the highway. He	called the hospital for help.	called his father for help.	sold his vehicle on the highway.	repaired the vehicle using his hair.	1
o	A man looks down to see he forgot his phone at home. The man then	gets on a plane.	calls his mom with his phone to tell her that he doesn't have his phone.	swears profusely, knowing he will no longer be able to rely on GPS to get to his destination.	picks up his phone and calls his mom to tell her he doesn't have his phone.	2
o	Mandy plays soccer. Mandy	is the goal keeper	kicks the sun	kicks diego out of the bar	is a dog	0
o	A man found a hair in his soup. The man	ate the hair, leaving the soup untouched.	politely asked for a replacement.	poured the soup all over the waiter's hair.	forced the waiter to drink the soup.	1
o	A crowd of runners are gathered near the starting line for a race. They	wait for the signal.	start running before the race begins.	each wash their hands.	eat their fingers.	0
o	After taping his fingers together, Rudy realized he	liked the taste of human flesh.	might struggle to play the piano.	could no longer wear mittens.	had gained a significant amount of weight.	1
o	People are crossing the road when the light is green, while	the light turns blue	cars stop	cars are rushing by	a children is flying across the road	2
o	i love her but she loves	playing basketball	drink tea	others	water	2
q	I had exactly 10 coins. I	buy a nice steak dinner for 14 cents.	eat well.	lost them somewhere.	buy more cents.	2
o	A person starts a bonfire at a picnic spot. The person	throws water on the fire.	invites his friends to get themselves warm.	learns that he is a Targaryen and fire cannot damage him.	plays tennis.	1
o	A man has a ball. He	Eats the ball	Breaks the ball	Jumps over the ball	Dunks the ball	3
q	one plus nine is	two	nine	ten	one	2
o	I needed to buy a jacket. I	checked out nearby outlets for something stylish.	asked my friend if I could eat his jacket.	wore six jackets to convince people to buy me more.	went into the mall and attacked people.	0
o	Jack went up the hill. Jack	planted a flag	climbed a giraffe	yooted	hurt the rocks	0
o	But Emma was the Emperor’s Hand, recruited and trained personally by him, and he trusted her	water	instincts	food	hands	1
o	An athlete flies through the air. He	is reading a newspaper.	flaps his wings to gain altitude.	jumps over the bar and sets a record for the high jump.	flies to a tree and lands there.	2
q	Suzy was binge-watching the tenth episode of Black Mirror on Netflix. Suzy	suddenly threw the laptop she was watching Black Mirror on at her roommate who was also binging Netflix next to her.	forgot all of the Black Mirror episodes that she watched so far and had to find the first Black Mirror episode on Netflix.	fell asleep.	proceeded to watch the eleventh episode.	3
o	Spiderman sees a robbery at a bank. He	climbs down	does nothing	runs away	immediately jumps off the building to stop them.	3
i	This project is almost done. All that is left to do is to put the cherry on top. We	love cherries.	planning on getting some fruit punch.	will finish it up tonight.	will go to a pastry shop afterwards.	2
i	Sam was very stressed about his class project. Tom said "we're all in the same boat." Sam	traveled far on the boat with Tom.	acknowledged both were struggling in the class.	jumped off the boat into the water.	was paddling while Tom was steering the boat.	1
r	Coding of Amit is better than that of Sam. Sam	is worse at coding than Amit.	likes to code more than Amit.	is a dog.	is better at coding than Amit.	0
o	The teenager storms off to their room and slams the door. They	are happy they have such loving parents.	don't get why no one gets them.	want to make sure the hinges of the door are lubricated.	can't wait to lie down with a good book.	1
o	Jimmy noticed his car was beginning to run out of gas. He	filled it with natural gas.	drove to the nearest police station.	drove to the nearest gas station.	filled the tank with water.	2
o	I was on a boat, and the wind blew. My hair	changed color.	is straight.	was perfect.	became tangled.	3
o	The sisters have to do the housework together. They	want the house to get caught on fire.	want their mom to cry.	will go to the mall afterwards.	clean the counter with acid.	2
r	His dad was supposed to call him. He	fought his dad.	waited for his mom to call.	called after some time.	was sending his dad a phone.	2
o	The man puts the leaves in a trashcan. The man	immediately cooks dinner.	lays the seated child down and grabs it.	dumps something in the pot.	stops and moves the trashcan.	3
o	She has a long hair. She	likes long complex problems	missed a lot of hair	likes growing her hair and can manage long hair	likes movies with long hair	2
o	A girl is sitting by the lake eating ice cream. She	lets the ice cream melt.	throws the ice cream in the lake.	really likes winter.	waits for her friend to join her.	3
o	This winter is very cold.	I wish I lived in Alaska.	I wish I lived in California.	I wish I lived in Colorado.	I wish I lived in Chicago.	1
o	many big brands such as LV, prada and	PUMA	BEIJING	CHINA	MICROSOFT	0
o	A woman takes her violin out of the case. The violin	needs the desperate attention to be restored.	rests under the chin of the woman.	has 6 strings.	is a prized Stradivarius Violin that many can not afford.	1
o	Bert teaches his friend Ernie basic algebra. Ernie	solves the quadratic equation.	writes a thesis paper the next day about calculus.	writes a new algorithm for finding eigenvalues.	finds the partial derivative of the Black Scholes equations.	0
i	What Josh said put Kenny in stitches. Kenny	needed to go to the hospital	thought it was really funny	was hurt by Josh	needed to get stitches from the doctor	1
o	Rose is walking her dog. She	is a cocker spaniel.	enjoys the fresh air.	wags her tail happily.	chases the squirrel on the sidewalk.	1
o	An agent jumps across the rooftops. The agent	ties their bowtie.	steals their rooftop.	smells their rooftop.	reaches for their gun.	3
i	A man on a date did not want to pay for the entire meal. He	ordered a second entree.	asked for the dessert menu.	suggested to his date that they go dutch.	drank his entire glass of wine.	2
o	The chinaware was covered in dust. Sally	rinsed them with a fire hose.	painted on top of the dust.	polished them with a fork.	carefully blew the dust away.	3
o	I love going to the movies. The projector broke, so they replaced it with	a projector	a soda	popcorn	a pizza	0
o	A man sits under an umbrella on the beach.  He	puts on his helmet and returns to the field.	concludes his presentation with a Q and A session.	reaches over and takes a sip of his pina colada.	rows the oars aggressively.	2
o	I can't believe that once the answer was revealed	we all fell through the floor.	we still didn't understand the question.	no one had revealed to us the answer.	we wished to go pet that dog.	1
q	I have 3 apples. I give 1 apple to my friend. I have	5 apples	water	2 left	water	2
o	Tim's father died, he is crying. Tim is	Devastated	Wierd	Happy	Fun	0
q	two plus three is	four	three	two	five	3
o	The man is scuba diving. He	throws a frisbee back and forth with his friend.	orders the fish special at the restaurant.	watches Friends until he falls asleep.	sees lots of colorful organisms.	3
o	After his recent weight gain, Marcus	planned to kidnap his elder cousin.	wondered when it would next rain.	realized he needed to buy new clothes.	hoped the upcoming baseball season would be enjoyable.	2
p	The juggler knew that polyamory was not for them. The juggler	juggled frequently at a local circus.	could no longer juggle three lovers.	could juggle chainsaws.	was also an acrobat.	1
i	How she spent her money was a hot potato. It	was hot to touch	was eaten quickly	was a potato that was hot that she bought	was discussed often	3
i	Phil spilled the beans at work and now everyone knew the rumors were true. Phil	ate the seeds on a plant.	gave away a secret.	poured pinto beans on the floor.	order a burrito with black beans.	1
o	Global air traffic has been rising steadily for years and 2018 is no exception. Euromonitor International's research covers 600 cities and, they say, global inbound arrivals are	covers 600 cities	expected to grow by 5% this year	expected to decrease by 5% this year	expected to decrease steadily this year	1
o	A person is feeling dizzy. he	may run across the field.	may start dancing.	may need medical help.	may cook food for six people.	2
o	My girlfriend and I couldn't bear each other anymore. Our relationship	wasn't working out.	was the perfect example of the Second Amendment.	needed the help of the Love Doctor.	needed a new kind of bear.	0
o	I defrost chicken. I	put the chicken back in the freezer.	dip the chicken in chocolate.	run the chicken in water.	prepare the chicken and cook it.	3
n	The man's rebuttal was clearly not nonsensical. The rebuttal	has nothing to do with sense.	had some reasons associated with it.	did not make any sense.	was funny.	1
o	The student studies for hours at the library. The library	has to close because the student has been studying too much.	helps the student concentrate and study.	has to close and the student must leave.	opens up a hot dog stand and has a party.	1
i	An old man says "It's raining cats and dogs." The old man is	eating soup.	doing yoga.	holding an umbrella.	walking backwards.	2
n	The boy likes programming, not art. He	like algorithm implementation.	enjoys art exhibition.	likes art history.	likes visiting art museums.	0
o	A boy is playing computer game. He	is tired	is a boy	doesn't want to stop	loves programming	2
r	Rose is on a wilderness expedition when she sees an alligator in the lake. She	screams and runs.	moves slowly along the surface of the water.	is green and reptilian.	is looking for prey.	0
o	I heard fire alarms, then I	run out of the building	turn off fire alarm	set a fire	go to sleep	0
o	Sarah is hungry. She	boards an airplane.	buys an apple.	drives to the cemetery.	buys a skeleton.	1
i	Jane was in the heat of the moment. Jane	was overwhelmed	was on fire	felt really hot	putting food in the oven	0
o	I got a papercut. I	bled on my friend.	threw away the paper.	blamed my friend.	gasped.	3
o	The man could barely see the car in front of him during rush hour. The man	is driving in the rain.	reverses his car.	has bad hearing.	has great vision.	0
i	My chemistry teacher was all bark and no bite. My teacher	likes walks in the park.	really liked dogs.	made a lot of threats but never really followed up on anything.	ate my homework.	2
o	Kathy has a gift in math, she	knows about calculus before she was born.	spends all her time reading poems.	falls asleep.	beats others in the related competition.	3
o	My cat recently had a litter of kittens. Each of the kittens	was a puppy.	stayed with the mom.	read a tome.	danced the salsa while eating salsa.	1
o	The plane was taxiing on the runway. Inside, the woman	began her avionics experiment.	tripped down the stairs.	put on a pair of headphones.	took out her can of spray paint.	2
o	Jack lost his backpack, so he decided to	buy a new basketball	lend his backpack to Mary	buy a new one	sell his backpack in the used backpack market	2
p	A mom picks her son up from school. She	puts him down at home.	asks him whether he enjoyed his day.	puts him on top of the school.	shows him how to pick himself up.	1
o	A woman is in a kitchen, stirring food in a pot. She	mops a small bowl, then pours the pasta in a pot.	adds her gathered ingredients one a time as she talks, showing the pasta she is using.	put the pasta into a pot with sugar, then pours added eggs.	put the chocolate mix in a pot and stuff.	1
o	The student studies for hours at the library. The library	has to close as it becomes too late in the night.	becomes a potato.	has to close because the student has been studying too much.	opens up a hot dog stand and has a party.	0
o	The pilot pulls up and levels out. The pilot	jumps from the plane.	turns on the fasten seatbelt sign.	falls to the ground.	shoots at some birds.	1
o	Sweat is pouring down Josh's face. He	is playing video games in an air conditioned room.	is sprinting towards the finish line.	is walking on a very cool, 70 degrees Fahrenheit day and is not physically exerting himself in any capacity.	washes his hands.	1
o	Steve's flight was cancelled. He decides to	take care of his children	call the airline	drink beer	go to a strip club	1
o	I see a red light.	I hit the brakes.	I hit the gas.	I look confused.	I keep going.	0
o	The plumber started couples therapy last month. The plumber	really wants things to work out with his life partner.	fixed himself a nice gin and tonic.	decided to go expand beyond plumbing and become an electrician.	decided that he should shower more.	0
q	If we assume the root of a number is half of that number. The root of 16 is	1	4	8	2	2
o	Canada grows a lot of maple trees. Thats why Canada	sells a lot of maple syrup.	is located in North America.	has a flag that depicts three trees.	has nice people.	0
o	I don’t know how to do some of the homework problems. So I will go to	eat	the office hour	the football game	sleep	1
o	John does not like cars, he likes bikes. He does not like them because	it has a steering wheel.	it has handlebars.	it has 2 wheels.	it has fish.	0
p	A car drove off a bridge. The car	flew away and reached the shore.	plunged into the river.	was confused.	stopped in the middle of the road.	1
o	John knows Mary believes Bill feels Mary likes him. Mary	likes Bill.	likes John.	doesn't like Bill.	likes everyone.	0
o	People of colour have started to voice their opinions in a fearless manner. They	feel empowered by discriminatory behaviour	need support and encouragement like anybody else	can do without freedom of speech	have a history of suppressive behaviour towards other groups	1
o	The actor rehearses his lines with the understudy. The actor	tells the understudy to make him a sandwich.	runs into the lake.	keeps messing up and swears out of frustration.	tries to break the understudy's leg.	2
o	Sarah is pro-life and so is Trump. Even though Sarah doesn't agree with Trump on most issues, on this issue she	agrees with him.	disagrees with him.	doesn't know.	wants babies.	0
	Tim thought that the test was as easy as ABC. He probably got a	seventy	hundred	thirty	one	1
q	six minus five is	four	six	one	five	2
