o	In a vacation, a student is watching TV show at home. He	is studying at school.	is sleeping.	is reading his novel.	is paying all attention on the TV.	3
n	Professor Downey is a great professor. He	is a robot	is great at not making to class and giving a lot of hard homework assignments.	is a computer.	has tenure at Northwestern University.	3
q	The woman is counting to three. The woman	is at number 6.	is at number 1.	is at number 10.	is at number 5.	1
i	Kelly has a sweet tooth.	She pick up her phone and talks to a friend.	She's bad at maths.	She loves candies so much.	She draws a candy shop.	2
o	Bob is Sarah's father-in-law. Kate is Sarah's mother-in-law. Bob is Kate's	Brother	Mother	Husband	Father	2
o	The scorpion stings the boy. The scorpion	gets killed by a car.	cries as the boy dies.	yells angrily at the sky.	runs away.	3
o	In old times, people thought that the Earth was flat. It is because	the Earth is actually flat.	they were misinformed.	they have not been to the other side of the planet.	although the Earth is spherical, in five dimensional hyperspace the Earth is flat.	1
o	I need to stay awake in class today. I	should sleep in class more often.	think my teacher will fall sleep.	need some coffee.	want to sleep on my professor's head.	2
o	A goose sits on the ground in a park. The goose	smokes a cigarette.	basks in the sun.	smiles and waves at passersby.	makes bread.	1
o	A soldier with a flamethrower sends a plume of flame into a building. A small child	stands at a stop beside a building in front of some bank.	blows the smoke up in the air with a juxtaposed trunk.	runs through frame, followed into a small fuss.	is torn from its mother and tossed into the burning building.	3
n	I notice the tap is not turned off, so I	turn on the tap.	turn off the tap.	wash my feet.	wash my hand.	1
n	A girl is hungover from the party. She probably didn't drink enough	coffee.	water.	vodka.	beer.	1
i	John and Jack were talking about Adam. And speak of the devil,	they spoke in the devil's tongue	the devil approached them	Adam appeared	the devil spoke	2
i	Before Todd's performance, Sally advised him to break a leg, and Todd	felt glad he had two legs.	thanked her.	feared for his leg.	became a criminal.	1
p	The woman was saving for a rainy day. She	wanted to be sure she could buy an umbrella.	wanted to be financially secure.	sold spaceships for a living.	hated the snow.	1
o	A teacher playing computer games at home. He	is sleeping.	is reading in front of his bedroom.	asks his friend to kill a monster in the game.	is teaching his student in his classroom.	2
o	A person just lost his/her dog. That person needs	Donald Trump.	a job.	money.	comfort.	3
o	Joan can't decide what to wear. She	will never make up her mind.	gives up and goes clothes shopping.	asks her friend's opinion.	decides not to wear anything.	2
o	Tony hate girls and he is a gay. Tony	may have a boyfriend	is straight	drink coke	may have a Play Station 4	0
o	Joseph is an architect and his sister is a nurse. She	has designed many famous buildings.	does not have any siblings.	spends most of her day at the hospital.	draws very detailed blueprints.	2
n	A child looks at a dinosaur skeleton in a museum. The dinosaur	looks back at the child.	goes to the museum food court.	eats the child.	doesn't move.	3
o	The city councilmen refused the demonstrators a permit. The councilmen	liked the demonstrators	feared the city	feared violence	were hungry for demonstrations	2
o	He just came back from a hard workout. He	was sweating	greeted his family	needs to soften up	was late	0
i	John wanted to address the elephant in the room, but Sally	had no interest in talking.	had a fear of elephants.	worried about the possibility of a stampede.	did not like large mammals.	0
n	I like all seasons except winter. Winter is	the best season.	my favorite season.	awesome.	not better than summer.	3
o	I went to my church on Sunday. I	lit a candle and set the church on fire.	swore during the service.	saw my atheist friends there.	heard the chimes as I approached the building.	3
o	The old man pets his dog. The dog	chases after the ball.	eats his cat food.	licks his owner.	barks angrily.	2
p	A plant that photosyntheses is a	informant.	tree.	ground.	factory.	1
o	Sam is excited to meet everyone except brian. Sam	likes to make pasta	loves his car	does not like brian	is fond of brian	2
o	A couple sits on a couch at the store. They want to	watch a movie together.	see if they like it before they take it home.	paint the couch a different color.	reupholster all of the cushions.	1
o	A zebra was drinking water. It	said hi to the fish.	spit water at a giraffe.	finished drinking and walked away.	was best friends with the water.	2
o	A boy and a girl are at a dance. The boy	buys baseball cards and a chocolate bar.	asks the girl if she likes the song playing.	begins to dance on the street.	pets the dog.	1
i	He pulled some strings and managed to get us front row seats for the concert. He	really knows his strings.	loves his dog.	is very strong.	is a capable man.	3
o	A sick dog had to be put to sleep. So the owner	took him to the vet.	turned off the lights.	read him a bedtime story.	tucked him into bed.	0
o	The women stopped taking pills because they were carcinogenic. Also, the women	were protesting against them	were pregnant	carried the pills along with them	were carcinogenic	1
o	I live in a high-rise apartment building in New York City with a computer-controlled elevator. I always	use the voice control to select my destination.	dislike the wooden creaking when I go up the high-rise.	pull the elevator up with the rope.	use the crank to move the elevator up.	0
o	A mouse runs across the bathroom floor in search for cheese. The mouse then	arrives at the cheese, curls up in a ball, and snacks on its new conquest.	eats the cheese and licks its thumbs.	eats its tail as it reaches the cheese in glee.	is rewarded when it is eaten by the cheese.	0
n	The man is making burgers for dinner because he doesn't have spaghetti. He	reads his book carefully, so he doesn't miss any details.	turns on his blinker and merges onto the freeway.	heats up the grill.	begins to boil pasta for the spaghetti.	2
o	A man falls asleep in the office during a long day of work. The man then	calls his mom to tell her that he is asleep.	is abruptly awaken by his boss banging on his wooden desk.	calls his office phone to keep doing work while he is sleeping.	manages to give a presentation while asleep at his desk.	1
o	It's snowing outside. Steve	goes inside to light a fire.	goes surfing.	eats an apple.	goes to buy eggs.	0
o	During the rainstorm, my dog was afraid of the lightening. After a big strike,	she age a big bowl of dog food.	barked at the mailman.	she whimpered in fear.	she was very happy.	2
o	Bob has been a vegan for two years. He used to love meat, but his girlfriend convinced him to convert. Nowadays, he usually eats	Chicken	Tofu	Fish	Steak	1
r	The students are taking a math class, their teacher	regards Taylor Swift one of the greatest mathematicians.	asks them to write an article about politics.	talks about the story of Euclid.	teaches them to swim.	2
o	I ate 3 pounds of ice cream.	I want a gameboy.	I forgot my keys.	I feel fat.	I like colors.	2
o	Sunday was a bright day. On sunday,	it was cloudy	it was raining	the sun was out.	the snow fell	2
p	On the way home from work the traffic is really bad. There is a	traffic jam.	jam and jam and traffic.	jam the radio.	jam on bread.	0
r	The lecturer's dog walks into a lecture theatre. It	speaks into the microphone.	teaches the class.	gives a lecture.	attracts attention from the audience.	3
o	A person goes to a police station after getting mugged. The person	interrogates criminals.	files a complaint with the police.	cooks dinner.	flees the scene of the crime.	1
o	I played cricket only when I was young. I am old and I	I play cricket everyday.	I don't play cricket anymore.	I play in winters every year.	I play cricket on weekends.	1
o	Wilson is a smart boy and love to study math. Wilson	eat shrimps everyday	learn hard on math but get poor grades	get up early	get high grades	3
n	In the field, the players are not in the mood for celebration. They	are losing the game.	are winning the game.	are crossing the river using a boat.	are celebrating a birthday.	0
o	There is snow in New York City right now. Australia	is in hot summer right now.	has a snow storm coming.	likes to paint.	is swimming in the ocean.	0
n	My brother just got his license revoked. He	is under the sea.	will not be able to drive to our grandparent's house for Christmas.	just started preschool.	is going to drive to our grandparent's house for Christmas.	1
o	The child is reading Harry Potter. The child	is at disney world.	looks up a word.	is eating at a restaurant.	is at the cinema watching Harry Potter.	1
o	Because she had become accustomed to the violence in her neighborhood.	she always ordered a taxi home at night.	walked home by herself so she was safe.	gave a gun to every stranger she saw.	punched people when she saw them.	0
o	Orlando is too hot for me, so I	go to Disney Land	go to Key West cause it's hot	put on more layers	move to New York	3
o	I used to play cricket until my leg injury. Now I	play cricket a lot.	play indoor sports like chess.	play outdoor games like football.	run a lot of marathons.	1
o	A man is observing his laptop's screen. He	gets tackled by a police officer.	gets called by his wife for breakfast.	is reading an article from the Wall Street Journal website.	gets hits by a truck while crossing the street.	2
p	I went to Apple store, then I	complain about the fruit in the store	order 10 oranges	upgrade my phone	buy 10 pounds of apples	2
r	Joe's dog kicked the bucket. Joe	instantly died.	cried himself to sleep.	took the bucket away.	was sad that his pet had died.	3
n	The boy likes chemistry, not mathematics. He	enjoys mathematics.	likes to perform experiments in lab.	likes to solve math problems.	likes to derive equations.	1
r	Cathy said that the hotel room was sketchy. This caused Caitlyn to	wonder about her marriage.	instantly die.	draw a picture of the room.	stay somewhere else instead.	3
p	A bug that is in an app is	a wire.	a virus.	an insect.	a glitch.	3
o	Sarah had a habit of incessantly screaming, and so	she enjoyed chess.	she was known as a quiet person.	people began to avoid her company.	she became immune to disease.	2
n	I can't believe that listening to music gave him inspiration	and took away his inspiration.	to write his new book.	and the band stopped playing.	and we all pet the dog.	1
o	Amit likes Beth but not Cathy. Amit	likes no one.	likes to hang out with Cathy	likes himself.	likes to hang out with Beth	3
i	It is raining cats and dogs outside. The weather is	rainy	foggy	cloudy	sunny	0
i	The girl is as slow as a sloth. She	takes a long time to run the mile.	lives in the jungle.	eats leaves.	runs like a cheetah.	0
n	You are waiting in line at groceries to pay for food. You should	cut people if you are in a rush	be patient like everybody else and wait your turn	talk with the manager that you want to cut the line	not pay and leave with your groceries if things are taking too long	1
o	A woman picks up the cup from the sink. She	reads the documentation sheet.	pours acid in it and drinks it.	violently throws the cup to the floor.	starts washing it under hot water.	3
r	Bob is my father. Kate is my mother. So, Kate is Bob's	Sister	Friend	Mother	Wife	3
o	An actor plays a character that murders his wife. The actor	stabs a knife into a knife.	goes to jail in real life.	rings his handlebar bell.	says it was a hard scene emotionally.	3
o	A miner is digging for gold. He	uses his pickaxe to break the rock, but finds cheese inside instead of gold.	will not settle for silver or bronze, only the dullest, most worthless gold.	has big dreams for his future.	instead finds King Midas in the cave and they both turn to gold.	2
o	The girl was told to sing louder during rehearsal. The girl	did not sing the song.	lowered her voice during rehearsal.	began to sing louder.	started to dance.	2
o	A woman is walking down the street with her arms around her body while her hair is blowing in the wind. She	starts to fly with the wind.	starts to blow the wind.	unwraps her hands.	blows the wind blowing away.	2
o	A jogger runs past two intersections and make a left at a stop sign. She	drives until the next intersection	runs for two more miles	makes a halting stop then turns on her break lights	signals an illegal turn then reverses	1
o	Bears in Alaska wait in the riverbank. The bears	are good bears.	are waiting to hunt salmons.	think the Alaskan river is warm.	live in the river.	1
r	Unlike Sam, Amit likes to go out dancing. Sam	is green	does not like to go out dancing.	is blue	Likes to go out dancing	1
r	I asked my dog Sarah to drive me to school. She	started putting on a tie.	drove me to school.	refused and ate pizza instead.	didn't understand me.	3
o	A bunch of reformed hooligans that turned over a new leaf are watching a robbery take place in a bank in front of them. The hooligans	are complimenting the single potted plant outside the bank on its beauty.	steal the potted plant.	angrily crowd around a single potted plant outside the bank, asking for money.	call 911 and stand guard outside the door, waiting to ambush the robber if he leaves.	3
i	Zorblax, destroyer of worlds, has a local world he can destroy or a much bigger, more enticing world he only might be able to destroy if he tried. Zorblax thinks	that he is very hungry.	that he really likes worlds.	that a bird in hand is worth two in the bush.	that the price of real estate is too high.	2
o	Kelly loves the new Harry Potter movie. She	eats pop corn	bought a magic wand.	pats her sister to sleep.	walks around.	1
o	A child scurries across the playground. The child then	calls their mom to tell her that they are on the swings.	calls their mom to order them some new glasses.	grabs a hold of the monkey bars, swinging their small body back and forth as they make their way to the other side.	jumps on the swing as they are jumped on by the monkey bars.	2
o	A man rushes across the street with his coat over his head. He	is trying to keep dry.	is afraid of getting a sunburn.	thinks his new coat is very fashionable.	wants to run faster by making himself more aerodynamic.	0
o	John and Johnny, professional swimmers, are swimming. They	jump in the water	start drinking water	perform backstroke	are drowning for no reason	2
o	I tried to teach my dog how to do my taxes. He	chewed up all of the forms.	successfully finished my tax forms.	said he would do it but he kept putting it off.	lied about my financial situation, and now I'm in trouble with the IRS.	0
o	Rose is walking her dog when she runs into her neighbor. Rose	eats treats out of her neighbor's hand.	licks her neighbor to show affection.	engages her neighbor in small talk.	wags her tail joyously to greet her neighbor.	2
o	A woman is riding her bike. She	transforms into a robot.	finds an apple inside a mailbox.	shifts to another gear when approaching the hill.	levitates down the street on her bike.	2
i	We should probably hit the road. It	hurts.	will take us two hours to get home.	says we should repair the road.	is calling my name.	1
o	I am cold. I	wear glasses.	switch off air conditioner.	take off hat.	take off coat.	1
o	I needed a drink after this tough week at school. My friends and I	went for a swim and chugged some swimming pool water.	went fishing.	went out at night to kick back and relax.	visited a lake and filled up our water bottles with water.	2
o	The boy plays with his cat. The cat	turns on his blinker and merges into traffic.	bites the boy really hard.	throws a baseball with his friend.	begins to brew a cup of coffee.	1
p	My friend visited the gym yesterday. He	pumped some iron.	bit himself.	exercised enough that now he can fly.	saw Donkey Kong working out.	0
o	A child skips a stone across a pond. The water	is spilled all over the carpet.	rushes violently against the rocks.	fills the glass.	ripples outward from each spot.	3
o	I told my dog to fetch me some water from the fridge. She	just curled up next to my chair.	gave me a disparaging look.	did fetch me water, albeit slowly.	took herself out on a walk.	0
o	Three children are watching Frozen on TV. The children	put an old hat on a snowman.	freeze to death.	scream for candy.	sing the song "Let It Go".	3
i	I have an axe to grind with Amanda. I	should show her my axe.	should sharpen my tools.	should try to resolve my conflict with her.	go to a tool shop.	2
n	Tony hates pizza and he is not hungry. Tony	eat pizza	drink coke	go to sleep	do nothing	3
o	The woman is grocery shopping. She	orders a burger and fries to go.	throws a glance at the junk food aisle, but eventually passes it.	purchases a wedding dress.	gives the customer her correct change.	1
o	A girl is going to a party. She doesn't want to be hungover so she decides to drink	wine	beer	water	vodka	2
o	The motorcyclist gets out of bed and prepares to leave by bathing using the bathroom and reading the newspaper. He	sits on the ground beside her pants, clinging by a flannel wool.	shoots a look at her.	rides the motorcycle down the hall and into the elevator.	makes his way past it and peers out a window.	2
o	I'm on my way to the dining hall. I'am	going to sleep	not going to the dining hall	going to play	going to eat	3
o	The cop found two students smoking weed outside a school. The cop	ran away from them as fast has he could.	sold them drugs, such as LSD and Heroine.	had to give them a ticket and warned them of possible jail time.	decided to light a cigarette with them.	2
o	The boy likes playing games, but non-violent only. He	likes sciences.	likes cool violent characters in games.	likes machine learning.	listens what his parents told him not to do.	3
o	A football team takes the field. The students	are stressed out because they are taking so many classes.	are all cheering against their rivals.	put their pencils down, as their exams have ended.	exchange phone numbers to make a study group.	1
i	After finals, I truly feel that I've run the gauntlet. I	have passed through great difficulty.	am very honest with myself.	have gained excellent armor for my hands.	gradually have built up endurance for cardiovascular exercise.	0
r	My friend is taking a selfie. I	took the picture.	took the selfie away from her.	joined in the picture.	took her purse and ran away.	2
n	A paper was reviewed thoroughly and the reviews were positive. The paper	was published.	was the best paper.	was accepted.	was rejected.	1
o	A person walks his dog near a field. The dog	teaches a class.	makes money.	wags its tail.	scores a goal.	2
i	Chad, figured out how he could have a successful career and be a good dad, Chad,	has an unsuccessful career.	career, Chad, dad, figured out.	has the best of both worlds.	is a bad dad.	2
i	The laptop falls from the floor and there is a pillow below. The owner	catches a break.	catches a crack.	catches a fever.	catches a potato.	0
n	The temperature in Chicago is very cold. The temperature	should be higher in winter	should be lower in summer	should not affect by season	is different in summer and winter	3
n	I broke my leg, so I can not	eat.	run.	read.	sleep	1
r	Jack prepared the dinner last night. The dinner	contained hotpot.	is Jack.	contained desk.	prepared Jack.	0
o	The trees are starting to lose their leaves. They	grow underground as bulbs and are a popular food in Ireland.	grow into meatball trees.	were cut down and made into houses.	do this every fall.	3
o	Using the library computer, Mary books a time to see her counselor. She looks forward to	the advice and being able to unload all her thoughts	sleeping on the couches	eating noodles	reading novels and nonfiction on her favorite topics of dealing with stress, anxiety, and life issues.	0
o	The girl drops a bowl on the floor. Her parents	make a new bowl out of food.	put the bowl back together using peanut butter as glue.	yell at her.	eat the bowl for dinner.	2
n	A girl is going to a party. She doesn't want to be hungover so she decides to drink	water.	beer.	vodka.	wine.	0
o	I started dancing in front of my friend. She	made her favorite dog dance along as well.	started dancing as well.	slapped me in the face for the unsolicited dancing.	cry	1
o	Scott is an alleged bank robber. He has	certainly committed a crime.	not yet been tried.	been found guilty.	been found innocent.	1
o	My family were on a flight home. They	reached the airport by cycle	got really good seats	had gone by ship	reached the airport and went back	1
o	My friend is drinking Starbucks with double shot. I	think he is hungry.	think he likes stars.	think he is feeling cold.	think he is feeling sleepy.	3
o	A patient is being air-lifted via helicopter to a nearby hospital. The doctor	assures him that he will be alright.	puts on a Halloween costume.	lands the helicopter.	waters his plants.	0
o	I wished I got a new tire last week. My	car just got a flat tire.	car runs on magic water.	car's radio broke	car tires are brand new.	0
o	A sword is stuck in the stone when a man named Arthur approaches it. He	throws a stone at the sword in the stone.	sticks a sticker to the sword in the stone.	pulls the sword from the stone.	tells the stone to stop being stuck.	2
o	Ethan cheated on his exam and got caught. He	will face consequences	got lucky he wasn't caught for other exams	will probably continue cheating	never cheats ever	0
r	A young girl is standing in a neon wet suit on a boat preparing to jump off. The camera pans to the rest of the people on the boat and the girl finally	listens to music.	holds breath in anticipation.	sits back down.	dives into the water. X	1
o	The wind rushes through the trees. Below,	the pond is motionless.	a couple is jogging along a path.	a man is sleeping.	two birds are flying through the clouds.	1
p	The children are doing the monkey bars. They	feed the monkeys.	learn to do them backwards.	are going to the elephant exhibit next.	make faces at the gorillas.	1
o	A Chinese student in China tries to see what her friends are up to. He/She	opens up Facebook.	opens up Snapchat.	opens up Baidu.	opens up WeChat.	3
i	Sam was a night owl. Sam	is known to be a wise owl.	stayed up late everyday.	was the apex predator of the forest at night.	was keen on catching his prey.	1
o	Jasmine was born in the USA but grew up in China. She was originally from	Philadelphia	Xiamen	Edinburgh	Saarbrucken	0
o	Just as the thief was about to be caught by the police, he	curled up near the fire.	decided now was the best time to jumpstart his tap-dancing career	shook the police officers' hands.	ran into a public square and disappeared amongst the crowd.	3
i	He is like a sheep. He is	smart.	lazy.	gullible.	funny.	2
i	I've finished my time in office. Now, the ball	is tonight	is fun	is in your court	is coming to town	2
o	A sailor is piloting a cruise liner. He	hasn't seen land for days.	steers the boat straight into a rock, and teleports away without the ship.	loves to sail the great ocean blue, and there are human feet attached to the ship.	flies his plane into the sunset.	0
p	A man holds up his bass. He	is the lead guitarist in his band.	needs to go to the doctor.	is on a boat.	has a large following.	2
i	Kelly is trying to fix Gigi and Tyler up. She	invited both of them to dinner.	is a technician.	called a plumber.	is great at fixing appliances.	0
i	For the date, both of them decided to go Dutch. They	became Dutch	wanted to learn the Dutch language	Were from the Netherlands	paid for their own meals	3
o	The school was closed for the holiday. The student	went on strike.	took up gambling.	started an aerospace business.	stayed home and played video games.	3
o	Tom live in Chicago and he wants to travel to Florida this winter, because	he loves rivers.	it's too dangerous here.	it's too cold here.	he loves mountains.	2
r	The teacher told our class about the Pythagorean Theorem. We	were in literature class.	all went to Stanford to major in mathematics.	continued lecturing to the class.	got ready to take a test.	3
o	I finally finish my homework before the deadline. I	made the homework exhausted.	I can watch TV finally.	exhaust the book.	have a wonderful night because the homework is so boring and it wastes me a lot of time.	1
o	A girl is flying a kite. It	can't fly because chickens didn't evolve to fly.	gets stuck in a tree.	flies faster than an airplane.	is a kite that can fly by itself.	1
o	Jasmine was born in the USA but lived in Germany as an adult after having grown up in China. She spent her childhood in	Philadelphia	Saarbrucken	Edinburgh	Xiamen	3
o	The papers on Sam's desk kept flying off the desk from the desk fan. He	opened the window.	held the papers in place with a forklift.	threw a paperweight at the fan.	turned off the fan.	3
o	The man was going 80mph on a 30mph road. He should	go an even faster speed.	go to the restaurant.	reduce his speed to the speed limit.	call his girlfriend after crossing the road.	2
o	During the winter the house was cold. After fixing the draft	the military grew.	the draft was made of house and cold.	it got warmer.	the paper improved.	2
o	A man runs across the court as a basketball soars through the air. The man then	jumps in joy as the basketball shoots him into the basket.	calls his mom to tell her there is a basketball coming at him.	reaches out with his hand as he leaps high in the air and in one fluid motion, slams the ball through the net.	calls his mom and tell her he is playing basketball	2
r	John worked on project with a female partner that does all the work. He	stole his food.	drowned his partner in the river.	did all of the work.	did not do any work.	3
o	The brown dog jumped over the fence. The owner	runs after the squirrel.	ignores the cat.	doesn't notice.	watches TV in the jungle.	2
o	A farmer is riding the train into town. She	needs to buy some clothes at the mall.	feeds her pigs and cows.	drives her tractor through the passenger car.	dissolves.	0
o	The Christmas party at the university was a part of an old tradition. It	was an occasion for people to give feedback on each others' sartorial choices	witnessed huge attendance this year	makes me very nostalgic of afterlife	was one of the most hated events	1
i	Kelly's soup is here and she could not wait to dive in. She	is starving.	loves sunny weathers.	is at a swimming pool.	will take a shower.	0
o	Joseph wants to become a better software engineer. He	participates in a competitive internship program.	becomes a robot.	takes a class on building a computer.	asks his dog to teach him to become a better software engineer.	0
o	Tom builds software at his company. He	must have a high salary in his company.	writes bad code.	is a software engineer.	owns that thing.	2
o	The computer is on the table. It's	turned on and someone may be using it.	being used to query data from that table.	next to the chair of Computer Science.	running a coding marathon.	0
i	Books like this are a dime a dozen. These books	have very rich authors	sell really well.	are very common.	are worth a lot of money.	2
o	I confessed to my best friend. He	confessed that he loves pineapples on pizza.	politely turned me down, saying that he isn't interested in me romantically.	started singing "Confession Song" by GOT7.	confessed that he loves geckos.	1
o	The policeman went to the basketball courts. The policeman	ate donuts.	shot a few bad guys.	arrested the basketball.	played some pickup games.	3
r	A baby is crying. His mother	likes him	is his mother	wants him to be quiet	is laughing at him	2
o	The spider sat in the web, waiting for its next victim. The spider	flew away in the tumultuous wind.	was colored grey and was an effective investigator.	sat, patiently, until it trapped a deer.	isn't sure about what the future of artificial intelligence holds.	0
p	Kelly is the keyboard in the band. She	broke a cap the other day.	types really fast.	plays well.	writes a lot of books.	2
o	The steak was too large for Jimmy to take a bite off. He	broke it apart with a sledge hammer.	cut it into pieces with an iron nail.	went to the kitchen to get a knife.	got a second large steak.	2
o	The triathlon was going well. Noah was just about to start the third leg,	conquering enemies and eating their bones	copious consumptions of donuts.	flying to New Mexico.	cycling.	3
o	The boy accidentally left his teddy bear on the bench. The boy	ran back to pick it up.	got some honey.	ran away.	hid behind his mother.	0
o	A man and a woman are going to see a movie. They	go for a swim in the lake.	throw a frisbee back and forth.	begin to brew a large cup of coffee so they don't fall asleep.	buy a large popcorn and a large drink.	3
o	Kieran brushes his hair. Kieran	has a curly haired dog.	is going out.	is bald.	steals hair from his giraffe.	1
r	A tiny horse is drawn on the wall. The horse	quickly galloped across the pasture and, later that day, ate hay.	was inaccurately colored by a child, with hues of pink, purple, and orange.	watched its favorite show, Bojack Horseman.	decided to become sentient given the help of the alien Xenu.	1
o	I wound up some tops. I	released some wind.	wounded my friend as well.	used to play when I was a kid.	wound up buying my mom instead.	2
n	He never keeps his room clean. He	has to tidy up his room	is a very friendly person.	is well-known among the students	is a very neat guy	0
o	John raises his hand. The teacher	sees his hand but continues to write problems on the chalk board.	ignores him and continues to teach.	hands out exams to everyone except John.	calls his name.	3
o	A dog rides on a boat with his owner. A crab	is seen crawling on the bottom of a lake.	comes out of the bikers talking.	goes steams in the mesh to the green grassy area.	walks down a staircase.	0
o	It is a cold winter day. I will	bask in the sun.	wear a large down parka.	have cereal for breakfast.	imagine the infinite possibilities of the day.	1
r	I hate all cats except my cat. His name is Joe. I	loathe Joe.	like playing with Joe.	hate playing with Joe.	want to give Joe away.	1
o	He falls asleep in the bed, he	sings a song.	has a bad dream.	stops breathing.	open his eyes.	1
o	The Judge is flipping through documents on the case, a troubled frown on his face. At last, he	goes to the bed and faces someone.	pumps his pockets with his hands.	pulls his sleeve up to his chest.	shuts the folder and nods to the clerk.	3
o	Today my teacher taught me how to write a haiku. A haiku is	my teacher's fiance.	an elementary school.	a way for me to teach the teacher how to teach.	a traditional form of Japanese poetry.	3
o	Doug likes nachos.  He	keeps his coin collection inside.	uses them as a missile defense system.	pours milk all over them for crispiness.	enjoys the chips and melted cheese.	3
o	I did not take a shower last night, because I	was dirty	was tired	need to be clean	can't sleep well	1
o	People wait for their flight to take off. They	can't board the spaceship yet.	sit on the floor.	turn off their phones.	fly the plane at three thousand miles per hour.	2
o	The elephant was drinking water. The elephant	is now drinking a large amount of soda from the river to quench its thirst.	drowned because it had not taken swim lessons.	snorkeled for the second time in its life.	observed the zebras waiting for their turn.	3
o	Superman gets shot by an evil villain. Superman	dies.	lies down and cries.	remains unaffected by the bullet.	gets wounded by the bullet.	2
o	A man is driving a car. The man	dances with the car.	dances on the car.	man turns a corner.	asks him to park.	2
o	A mailman is sitting in a movie theater. He	is eating popcorn.	is eating at a large seafood buffet.	becomes a dog.	delivers mail to everyone in the audience.	0
o	Today is Friday so yesterday is	Saturday	sunday	everyday	thursday	3
o	The boy was told to quiet down in the library. He was told to quiet down because	his speakers weres turned off.	he was breathing loudly.	he was being too quiet.	he was playing music on his speakers.	3
i	Sam was getting cold feet as he walked into the stage. Sam	was very nervous.	moonwalked on stage.	wanted to get his feet warmed.	decided to jump into the crowd.	0
o	Peter’s vehicle broke down on the highway. He	called the hospital for help.	called his father for help.	sold his vehicle on the highway.	repaired the vehicle using his hair.	1
o	A man looks down to see he forgot his phone at home. The man then	gets on a plane.	calls his mom with his phone to tell her that he doesn't have his phone.	swears profusely, knowing he will no longer be able to rely on GPS to get to his destination.	picks up his phone and calls his mom to tell her he doesn't have his phone.	2
o	Mandy plays soccer. Mandy	is the goal keeper	kicks the sun	kicks diego out of the bar	is a dog	0
o	A man found a hair in his soup. The man	ate the hair, leaving the soup untouched.	politely asked for a replacement.	poured the soup all over the waiter's hair.	forced the waiter to drink the soup.	1
o	A crowd of runners are gathered near the starting line for a race. They	wait for the signal.	start running before the race begins.	each wash their hands.	eat their fingers.	0
o	After taping his fingers together, Rudy realized he	liked the taste of human flesh.	might struggle to play the piano.	could no longer wear mittens.	had gained a significant amount of weight.	1
o	People are crossing the road when the light is green, while	the light turns blue	cars stop	cars are rushing by	a children is flying across the road	2
o	i love her but she loves	playing basketball	drink tea	others	water	2
q	I had exactly 10 coins. I	buy a nice steak dinner for 14 cents.	eat well.	lost them somewhere.	buy more cents.	2
o	A person starts a bonfire at a picnic spot. The person	throws water on the fire.	invites his friends to get themselves warm.	learns that he is a Targaryen and fire cannot damage him.	plays tennis.	1
o	A man has a ball. He	Eats the ball	Breaks the ball	Jumps over the ball	Dunks the ball	3
q	one plus nine is	two	nine	ten	one	2
o	I needed to buy a jacket. I	checked out nearby outlets for something stylish.	asked my friend if I could eat his jacket.	wore six jackets to convince people to buy me more.	went into the mall and attacked people.	0
o	Jack went up the hill. Jack	planted a flag	climbed a giraffe	yooted	hurt the rocks	0
o	But Emma was the Emperor’s Hand, recruited and trained personally by him, and he trusted her	water	instincts	food	hands	1
o	An athlete flies through the air. He	is reading a newspaper.	flaps his wings to gain altitude.	jumps over the bar and sets a record for the high jump.	flies to a tree and lands there.	2
q	Suzy was binge-watching the tenth episode of Black Mirror on Netflix. Suzy	suddenly threw the laptop she was watching Black Mirror on at her roommate who was also binging Netflix next to her.	forgot all of the Black Mirror episodes that she watched so far and had to find the first Black Mirror episode on Netflix.	fell asleep.	proceeded to watch the eleventh episode.	3
o	Spiderman sees a robbery at a bank. He	climbs down	does nothing	runs away	immediately jumps off the building to stop them.	3
i	This project is almost done. All that is left to do is to put the cherry on top. We	love cherries.	planning on getting some fruit punch.	will finish it up tonight.	will go to a pastry shop afterwards.	2
i	Sam was very stressed about his class project. Tom said "we're all in the same boat." Sam	traveled far on the boat with Tom.	acknowledged both were struggling in the class.	jumped off the boat into the water.	was paddling while Tom was steering the boat.	1
r	Coding of Amit is better than that of Sam. Sam	is worse at coding than Amit.	likes to code more than Amit.	is a dog.	is better at coding than Amit.	0
o	The teenager storms off to their room and slams the door. They	are happy they have such loving parents.	don't get why no one gets them.	want to make sure the hinges of the door are lubricated.	can't wait to lie down with a good book.	1
o	Jimmy noticed his car was beginning to run out of gas. He	filled it with natural gas.	drove to the nearest police station.	drove to the nearest gas station.	filled the tank with water.	2
o	I was on a boat, and the wind blew. My hair	changed color.	is straight.	was perfect.	became tangled.	3
o	The sisters have to do the housework together. They	want the house to get caught on fire.	want their mom to cry.	will go to the mall afterwards.	clean the counter with acid.	2
r	His dad was supposed to call him. He	fought his dad.	waited for his mom to call.	called after some time.	was sending his dad a phone.	2
o	The man puts the leaves in a trashcan. The man	immediately cooks dinner.	lays the seated child down and grabs it.	dumps something in the pot.	stops and moves the trashcan.	3
o	She has a long hair. She	likes long complex problems	missed a lot of hair	likes growing her hair and can manage long hair	likes movies with long hair	2
o	A girl is sitting by the lake eating ice cream. She	lets the ice cream melt.	throws the ice cream in the lake.	really likes winter.	waits for her friend to join her.	3
