q	one plus six is	seven	eight	one	six	0
o	A man in a chef's coat is standing in a kitchen talking to the camera. A pancake	is covered with candles in front of a large kitchen.	is played in a kitchen sink.	appears in a pan next to the dog.	is shown with syrup being poured on it.	3
o	I used to love driving cars but last year I had a near fatal accident. Since then,	I drive faster.	I don't care.	I haven't driven a car.	I like driving cars.	2
i	Joe was taking a test, and he was really in a pickle. He	leaped through the air and caught a frisbee in his mouth.	was in a great deal of trouble.	climbed out of the pickled cucumber.	went shopping.	1
o	My friend recently got his vasectomy done. He	started working out	was not confident about his choices earlier	was willing to take this responsibility for his family	caused a lot of pain to his loved ones	2
o	The padre was cajoling Anne to meet him at his place after the mass. He	had to be careful of anyone overhearing him	was inviting fairies over for a party	was an honest snake charmer	couldn't afford to lose his title	0
o	A man is running across a street. The man	The man is looking at the traffic light.	The man is chasing his dog.	The man is sleeping on the ground.	The man is sitting in a restaurant.	1
o	A boxer picks up his jump rope. The boxer	kills his jump rope.	punches his opponent.	jumps on his opponent.	starts to jump.	3
r	My friend was having a tough time at school. I said hang in there,	you'll make it through	and keep hanging	and don't drop down	and untie the knot	0
o	The man puts on his jacket. The man	is looking for food in his fridge.	pets his dog.	is trying not to freeze.	is playing frisbee with his mouth.	2
o	Sarah is pretty ugly, so she decided to	put on more makeup.	picked her nose.	paint her water bottle a shade of pink.	wash off her makeup.	0
o	At the front door, someone takes out his tube of shrinking paste. Shaking his head skeptically, someone	glances aside for the old kitchen.	offers his own cash.	opens it and takes out the spray bottle.	twists the cap off the tube.	3
o	The people ran into a bar. They	fell over	made the bed	had a bunch of drinks	fell in love	2
o	Thomas's friend is blind, so to have fun they will	listen to music.	watch the sunset.	go for a bike ride.	go to the movies.	0
o	A dog sits by the ocean. The dog	applies sunscreen.	makes money.	teaches a class.	wags its tail.	3
o	The boy loves playing basketball. He	didn’t expect to sprain his ankle last Friday.	got excited and aced the machine learning exam on Friday.	plays video games from morning to night and loves it.	becomes very good at playing the piano.	0
o	He is taking a math exam in the classroom, he	plays the video game.	chats with his mother.	returns home.	tries his best to finish it.	3
o	A dog walks down the street. He	sleeps at night.	chases a squirrel.	waves hello to his neighbor.	considers his grocery list.	1
r	The dog is barking at Alex. Alex	is happy because he is afraid of dog.	likes to bark.	doesn't seem afraid because he loves dogs.	is barking at the dog.	2
o	The husband was unemployed and didn't go to work. The husband	went to work.	stayed at home to cook meals.	supported the family with his salary.	enjoyed the health benefits of employment.	1
o	Two elephants are behind a large fence in a zoo while people look on. The animals	cheer for the elephants to start running.	are deep within the African jungle.	look somewhat bored.	elevate for a spectacular reverse dunk.	2
o	The fox jumps over the dogs. The fox	punches the woods.	runs away.	eats a tree.	picks up the dogs.	1
o	there are some big countries like china and	beijing	usa	korea	chongqing	1
o	There are so many excellent software companies, such as Facebook, Microsoft, Twitter, and	Microsoft	Facebook	Yelp	Twitter	2
o	One of the major ways that dogs and cats tend to differ is in their attitude toward taking baths. We think of dogs as being pretty cool about baths, and cats as	being pretty cool about baths	differing	hating them	loving them	2
o	The bear caught a fish from the stream. The bear	lit a fire to cook the fish.	took the fish back to its cubs.	left the fish on the bank of the stream.	threw the fish back into the stream.	1
o	U.S. government attempts to quantify the costs and benefits of protecting the country’s bodies of water are likely undervaluing healthy lakes and rivers. U.S. government	spent money on protecting the country's bodies of water.	undervalue the cost of protecting the country's bodies of water.	failed to evaluate healthy lakes and rivers.	likes healthy lakes and rivers	2
o	A dog is sitting on the ground next to the words Dog Training. A dog	runs out and comes onto several stairs.	is walking in a large dog.	is seen lying on the living room floor, running in his sleep.	hops up and grabs her dog off while a woman right behind her.	2
p	The test tube held the remnants of the debris of the experiment. The test tube	awaits the arrival of Elon Musk's new business, which promises to transport riders via an underground tube at high speeds but has yet to be rigorously tested.	went to the church later that week.	fell down the mountain, since it was unable to ski well.	was cleared of the remnants with filtering.	3
o	A man is buying a banana at the market. He	looks for his credit card.	reads a newspaper.	gives the cashier ten million dollars.	grows a banana tree from his ears.	0
o	The family eats dinner together in the dining room. They	pass the dishes around the kitchen island.	pass each dish to each other.	put their dishes in the dishwasher before eating.	want to say a prayer to express their dislike of the food.	1
o	He dribbles the basketball carelessly. An opposing player	trips and falls.	steals the ball.	tackles him.	dives.	1
o	John is polyamorous. John	thinks love is madness.	juggles multiple lovers.	loves only one person.	never cheats on his wife.	1
o	Steph likes everything about Northwestern University. Steph	wants to buy the university.	enjoys his classes.	eats so much food.	is always hungry.	1
o	Adidas is offering promotions today only. The customers	are driving to Los Angeles.	are talking to each other.	are planning dinner together.	are searching through their store.	3
o	I used a telescope to see	a lens.	something far away.	under the planet’s surface.	something that is close.	1
i	Jim stole Kelly's thunder during the presentation. Jim	took credit for something he didn't do.	was afraid of lightning.	shocked everyone by baking a cake.	zapped Kelly.	0
n	The boy loves Chinese food, not Indian food. He	likes eating Indian food with Indian friends.	likes Indian curry a lot.	orders Chinese food often.	eats a lot of Indian food.	2
o	The plane was taxiing on the runway. Inside, the woman	pontificated on the merits of veganism.	took out her can of spray paint.	fastened her seatbelt.	began her avionics experiment.	2
p	I bought a new computer. It	is an evil computer.	told me to go buy another computer.	started doing my homework for me.	runs really fast.	3
i	A man wanted to make peace with his brother. He	dug a hole in the backyard.	started to look for a shovel.	bought a tomahawk.	apologized for everything he had said.	3
o	He drove away from his childhood home to begin his	life on Mars.	road trip to his childhood home.	new career.	pancake.	2
o	I did not get a job I wanted, but I think it was a blessing in disguise. I	realized the company is dying.	received the job.	went to the office.	dressed up for Halloween.	0
n	A mom takes her sons to a movie. They will most likely not see	a G-rated movie.	an R-rated movie.	a PG-rated movie.	a movie about superheroes.	1
o	A man gets pumped up to do a long jump then does it. Others	look at him in awe and rush to their homes feeling hungry.	prance around as others follow them.	maneuver three legs up, then flip over the trampoline, using kicks and feet from doing together.	do a routine in the field.	3
o	A chemistry lab technician is doctoring some test results. He	passes the test with an A+.	tests the uranium for viruses.	successfully saves the patient's life.	is caught by his supervisor and fired.	3
o	Roger Federer walks into the tennis court for the one last time. We	expect him to lose his last match.	won't see his match.	will see him next year too.	won't see him playing next year.	3
q	A man is walking a dog and carrying a cat. He	puts the three animals in the back seat of a car.	puts both animals in the back seat of a car.	puts the four animals in the back seat of a car.	puts the animal in the back seat of a car.	1
o	Diego hates animals. Unfortunately for him, his family	made him eat meat.	decided to ground him.	planned a trip to the zoo.	planned a trip to the museum.	2
o	I don't have a curtain in my living room, so every morning I am waken up by	the curtain.	the sunlight.	the window.	the clock.	1
n	You want to drink at a party but aren't of age yet. You should	drink modestly	wait until you're of age	drink at the next party then	drink because you want to	1
o	The boy came home crying. The boy	donates to charity often.	made lots of friends.	bombed a test.	had a fun day at school.	2
o	I just got my new smart phone and love it. Whenever I make a call	I can cancel it from my smartwatch if I want.	I cannot connect to the network.	I spin the dial to find each number.	a dog picks up the phone.	0
i	Ted decided to get a rain check on his date. He	ran to the gas station to get a lotto ticket.	called to postpone the date.	asked his boss if he could go to the skate park.	cashed the check at the bank that afternoon.	1
i	Kelly whipped out her card. She	was making a cake.	was riding a horse.	paid her bill.	loves whipped cream.	2
o	Jake and Ashley fights every day about Jake's ex girlfriend Martha. Ashley	wants to break up with Martha.	is Martha's friend.	wants to end the relationship with Jake.	likes fighting with Martha.	2
i	Alex would often play devil's advocate. He	argued the opposite side of many arguments.	took up knitting.	was a serial killer.	thought that Satan was correct about a lot of things.	0
r	John is visiting Mike's house. Mike	goes to John's house.	opens the door.	drives away.	rings the doorbell.	1
o	An English teacher, Mary, got sick yesterday. Today she	stays home from school.	breaks one stone into pieces using a basketball.	takes her dog to see a veterinarian	goes to see the ill tiger in the zoo that is near a famous hospital.	0
i	Kelly has got an eye for art. She	has perfect eyesight.	has blue eyes.	paints a lot of paintings herself.	wears glasses.	2
o	John, a runner, had always avoided cigarettes	because brain cancer is life-threatening.	because John was afraid of putting things in his mouth.	because cigarettes can be expensive.	because he wanted to remain in peak physical condition.	3
o	You didn't sleep at all the night before because you were studying for an exam. You should	treat yourself to a good meal	continue studying for the exam even if the exam is over	not sleep again tonight	make sure to get a good nights rest for today	3
o	Your girlfriend just broke up with you and you are heartbroken. You should	drink a lot to feel better	take time to heal	eat a lot of food so you are happy	go to a club to meet someone else	1
o	She reads a digest of the news every morning. She	is a dietitian.	chews on the news and swallows it.	likes to stay up to date.	gets a stomachache when she eats oatmeal.	2
o	Joe said the chemical reaction was dangerous. This caused Bob to	instantly die.	binge-watch all of Jojo's Bizarre Adventure in only a week.	think about his marriage.	put on protective gear.	3
q	Larry has 6 apples and gives half to Chris. Chris	has 3 apples.	has 5 apples.	has 2 apples.	has half an apple.	0
o	A passenger walks onto an airplane to China. He	lands in Tokyo 15 hours later	does tricks in the air to entertain passersby	lands in Xian 12 hours later	lands in Gwangju 10 hours later	2
o	After crying for hours, Martha wanted	to visit Neptune.	to dry her eyes.	to slap children.	to drink her own tears.	1
n	Forrest can't stand people who cheat. That's why it's so hypocritical that	he copied his friend's answers.	he missed class today.	he didn't copy his friend's answers.	he studied all day.	0
o	A man is bending over a sink. He	is trying to find the gem which fell from his ring.	is carrying a shaving machine with a pressure washer.	takes a rag from over the sink, putting it in his mouth.	is putting a pair of shaving glass on the side of his face.	1
i	Once in a blue moon, the child	decided to turn the moon red.	landed on the moon.	became the night sky.	got to have a soda.	3
o	A banker counts his money. He	eats it, opens a checking account, and regurgitates his money.	processes a deposit, kicks a chair over, and says he has no money.	organizes the bills into stacks.	worries about his financial situation, becomes a clown, and ends up with no money.	2
o	A herd of sheep moves across the farm. They	trod towards the river.	walk on two legs to the river.	walk on two legs slowly to the shepherd.	run backwards.	0
i	A programmer sits silently. He is	bottling up ginger.	an anger.	bottling up his anger.	a water bottle.	2
o	We are playing monopoly and it is my turn. I	roll the dice.	play my videogames.	dribble the ball and score.	curl up near the fire.	0
o	Evan is allergic to the fur of pets. Evan	has three dogs	cannot touch any kitties	has three cats	likes all kinds of pets	1
i	John wouldn't be caught dead doing that. He	would be caught alive	be caught in a trap	hates that stuff	would be killed	2
o	The father loves his daughter more than anything in the world. He	loves chicken wings more.	does not have a daughter.	has strong paternal instincts.	loves his wife more.	2
o	The puppy runs across the field. It	curls near a fire.	hits a home run.	leaps for joy.	swings at a ball.	2
o	Tommy threw his food in the trash. Tommy	kept eating his food.	took out his rood.	is homeless.	was really disappointed in the food.	3
o	The printer had received several print commands but had completely run out of ink. The printer	was over three years old, with over 20,000 papers printed.	had worked wonders in the past on massive printing requests and continued doing so now.	needed to be attended to, if it was going to complete the requests sent to it.	continued printing papers with vibrant color.	2
o	Jimmy was beginning to feel a bit hungry. He	went to the store to get something to eat.	grabbed some food out of his wallet.	ate some finger jerky.	ate some food he printed out.	0
o	The man is at a party. He	downs four beers in ten seconds.	merges onto the freeway.	dances around the parking lot of Chili's.	purchases four beers at the store.	0
o	Tom is concentrating on his homework, so he	want to take a rest.	does not want others to disturb him.	want to go out to play.	want to eat pizza.	1
o	The elephant cleans the mud off itself. The elephant	breaks out into a dance.	buys a hotdog.	is clean.	gets drunk.	2
o	A football game is in progress. A football player	kicks the ball to practice	passes the ball to a teammate	walked off the field	practices on the field	1
o	Jack dislikes basketball but he wants to keep exercising everyday. He	breaks a stone into pieces with a basketball.	jumps from the ground floor to the fourth floor.	dislikes basketball and exercise.	may prefer football or swimming instead.	3
o	In an office building, a woman holds a cup of coffee and donut in one hand. With the other, she	glances around the office to see if anyone is watching.	waves down a cab.	heads into the bedroom.	picks off pieces of her snack and puts them into her mouth.	3
o	Karen begins hormone treatment. She	thinks about becoming a small child.	plucks her eyebrows into thin little strips.	is transitioning.	wants to begin classes this fall in order to study criminal justice.	2
q	8 divided by 2	ten	eight	two	four	3
o	Kieran is a puppy. Kieran	is a giraffe.	is five year's old.	digests metal.	is a robot.	1
o	Ketchup dates back as far as 1600 AD, when sailors traveling to China discovered a sauce called ketsiap. It	was easy to make ketchup boats during that time.	quickly changed ingredients to include sofa and toilet.	began the transformation to today's sweet potato in the late 1700s.	was a sauce that was made out of soy or oysters and didn't contain tomatoes.	3
o	I bought a lottery ticket this morning at the gas station. I	need money for college.	use gas for my stove.	have a garden.	slept in until the afternoon.	0
o	A man loses consciousness as the doctor knocks him out to prepare for surgery. The man then	thanks the doctor for knocking him unconscious.	calls his mom to tell her that he will not be waking up.	calls his mom to tell her that he is knocked out.	wakes up, no longer having his wisdom teeth.	3
o	Most household water is treated after use. The treated water	removes all the waste and germs from our bodies	is returned to surface water systems.	requirements have been estimated at around 50 liters per person per day.	can be used to throw on electrical appliances	1
	I went ham on my bike this morning on my way to school. I	will stop by the deli.	am a meat lover.	will grab a sandwich.	broke it.	3
o	A natural disaster struck a town on a fault line. It was a	famine.	earthquake.	tsunami.	drought.	1
o	A child asks his parents for a pet monkey. The child	enjoys watching them at the zoo.	wants to pet cats and dogs at the park.	hates monkeys and pets.	is actually a pet monkey in disguise.	0
o	A man is running across a street. The man	The man is looking at the traffic light.	The man is sitting in a restaurant.	The man is sleeping.	The man is chasing his dog	3
o	I put a couple of mealworms into my gecko's food dish. The gecko	yawns.	asks if I can put a couple more mealworms into her food dish.	eats all of the worms.	complains that she is sick of eating mealworms.	2
o	A hawk flies low over a field of grass, hunting for prey. The hawk	is suddenly attacked by a murder of crows.	inspects the field with a microscope.	burns the field.	is suddenly attacked by a mouse.	0
r	Sachin is the best cricketer in the world, and Roger is the best tennis player ever. I like tennis a lot more than cricket. Hence, I like	Myself	Roger	Professor Doug	Sachin	1
p	I was at a baseball game last weekend. We	started a wave and watched it go around the crowd	saw an alligator smile.	yelled at all the bats flying around.	ate a birthday cake shaped like a hotdog.	0
q	A professor in math is answering a question. He	answers one could be divided by one plus one.	answers two could be divided by one plus one.	answers one could be divided by one minus one.	answers two could be divided by one minus one.	1
o	After being repeatedly bludgeoned, John	thought about spaceships.	became a criminal.	developed a bruise.	wondered if he ought to change his name.	2
i	Ted decided to jump on the bandwagon and start listening to Taylor Swift. He	did not want to be left out of what everyone else was doing.	wanted to start going faster.	crouched down to prepare to jump.	ran after the bandwagon.	0
o	The Milky Way was born billions of years ago. The earth	is a star.	is the center of the universe.	is a sun.	is our home.	3
o	The artist was almost finished with his marble statue. The artist	threw the statue down the stairs.	put acid onto the statue.	chiseled away rock carelessly.	began to polish the statue.	3
o	There is a green plant on the table. The plant	is on a large ceramic pot.	kills a young bunny.	is carnivorous plant that eats insects.	has dark red leaves that stuns the man as he walks past it.	0
o	Two men are in a fist fight. One of them	falls unconscious.	kisses the other on the cheek.	romantically holds the other's hand.	speeds up his car.	0
o	I bought some fuzzy socks. It	is like having a sock on the door.	will keep my feet toasty when I sleep.	was given to me by master. Dobby is a free elf.	will keep my feet cold when I sleep.	1
o	We learned about Toricelli's Trumpet in class today. It	goes very well with pizza.	sounds very impressive in an orchestra.	has infinite surface area but finite volume.	needed some polish, but otherwise looked beautiful.	2
o	Tina went to a library. Tina	cried for a day.	did her homework.	was lying on the bed.	had a delicious dinner.	1
o	The student studied for hours before the test. Once she received the exam	she felt confident, and completed it with ease.	read a book.	immediately left to see her friend.	made some soup.	0
n	John was not a good student. John	never goes to class.	studied hard.	likes to play video games.	played hard.	0
o	A person is sitting and getting his arm tattooed. He	starts crying out of pain	stand up and start dancing.	ski on the rapidly ropes in a front of dirt bikes.	play the racquet, while people try to jump near the center.	0
o	Amy is taller than May, and May is taller than Yam. Yam	is taller than Amy.	is taller than May.	is the shortest.	is the tallest.	2
i	Don’t put all of your eggs in one basket. You	need to have more eggs on your basket.	cannot afford the risks.	will not eat delicious eggs.	can put the basket along with eggs.	1
o	A group of kids are swimming in a pool. They	kick a ball back and forth, trying to do the dart.	are engaged in a fight with headphones.	are trying to toss a ball back and forth in the water.	are swimming across the pool in front of a crowd of spectators calm over their moves.	2
n	The boy loves his current girlfriend, not his ex-girlfriend. He	kisses his current girlfriend.	doesn’t love his current girlfriend.	doesn’t have any girlfriend.	loves his ex-girlfriend very much.	0
o	Mark wants to become a professional basketball player. He should	practice everyday	watch a lot of basketball	lie about his stats and demand to play college basketball	shoot a sock like a basketball every time	0
o	Waves are crashing against the shores of Honshu. Josh	is cleaning the shores of the beach and picking up the trash.	, annoyingly screaming his name at the wall.	, known by many as Kyoto's crazy fisherman.	, a man of great wisdom.	0
o	The man types on his laptop. The man	shuts the lid and walks away.	eats the laptop.	clicks the self-destruct button and explodes.	types on his keyboard until it lights on fire.	0
o	Joseph, Henry, and Jack all have different hair colors. Henry has red hair, Jack has brown hair, and Joseph	has brown hair.	has red hair.	has hair.	has black hair.	3
o	The tailor hems a pair of pants. She	reads her book thoroughly, so as not to miss any details.	pulls a stitch and has to start over.	cheers on her favorite football team.	runs around in a circle.	1
i	When Jake realized Sally was pulling his leg, he	demanded Sally let go of his leg.	became concerned Sally would pull his leg off.	became a terrorist.	stopped taking her seriously.	3
o	Three students are sitting in the lobby of Library before the finals week. They	are playing a video game on the newly setup Nintendo Wii.	are discussing the reason why they are alive.	are playing hide and seek.	are watching the protesters that are furiously marching.	0
o	A man runs across a field as a football flies through the air. The man then	makes a cake	reaches up with both hands as the ovular shaped ball clanks off of his finger tips.	leaps 15 feet into the air and comes down with the ball secured to his foot.	slows to a stop as he is grabbed by the football in dramatic fashion.	1
o	A man wanted to put up a flag on his porch. He	put up a painted paper with stars and stripes.	recolored the flag of another nation.	bought one from the store.	wrapped it around the pole many times.	2
o	A wealthy and altruistic man is walking down the street when he sees a hungry boy. The man	kicks the hungry boy down the street.	orders his bodyguards to beat up the hungry boy.	offers the boy food and some money.	tells the hungry boy to stop being hungry.	2
o	George's car is the color of the midday sky.  It's	a majestic shade of orange.	a majestic shade of pink.	a majestic shade of red.	a majestic shade of blue.	3
o	The woman is at the kitchen and the stove is on. She	cleans.	playing chess.	is telling the waiter what she wants to eat.	watching tv.	0
p	People often go out on Black Friday. Black Friday	has many sales.	is black.	is blue.	is scary.	0
o	Jasmine was born in the USA but lived in Scotland as an adult after having grown up in Germany. She most recently lived in	Saarbrucken	Edinburgh	Xiamen	Philadelphia	1
o	Pablo calls running slurping. If Pablo is not slurping he could be	Jogging	Sprinting	doing cardio.	Sitting	3
o	A man is walking on the street. He	is making a noise.	starts sprinting toward a car.	is holding a gun.	is trying to spot his Uber.	3
o	The child wound up the toy as soon as she got it. She	really enjoyed playing with it.	needed a bandage.	was breaking it.	painted it a shade of green.	0
o	A man watches his friend approaching him. He	goes inside a store to shop.	smiles	cannot remember his phone number	runs backwards	1
o	John's program stopped working.	the program has an error	the program took the day off.	The program and john are having a dispute	the program wants something new to do with it's life	0
p	Sally begged Todd not to bring a toaster with him into the tub, because	Todd celebrates Christmas in July.	Sally did not want the toaster to get wet.	she is afraid of water.	he might be electrocuted.	3
o	A man dismounts from a set a parallel bars in a park onto a platform. The man	moves hard in a synchronized coiling motion as a splash on break buildings.	takes a bar to stand up and starts doing the footage of the match.	does shoulder dips on the exercise equipment.	then swings by himself while performing in his own room.	2
o	this problem was not so hard but it did	easy	take some time	smart	hard work	1
i	When her friend flaked on her for the third time. She decided enough was enough and	tell her friend how excited she was to get flaked on.	schedule another time to be flaked on.	decide to flake on her last week instead.	go to the event by herself.	3
p	Sam said that his phone was dead. This caused Robert to	instantly die.	have a rip-roaring good time.	look for a charger.	attempt CPR on it.	2
o	The large dog snarled. The man	started juggling.	backed away slowly.	made tea.	went over to pet it.	1
o	The artist looks at the banana. The artist	paints a portrait of his father.	paints a rhino.	eats a banana.	sketches a orange.	2
i	Andrew really got up on the wrong side of the bed this morning. Andrew is	really sleepy.	having a bad day.	a republican.	mad his bed is broken.	1
r	A cat jumps on the kitchen floor to eat its food. The food	cooks a new dish	meows to get its owner's attention	purrs for more food	is cold and brittle	3
o	Sally wanted to pull someone's leg and have everyone laugh. She	wanted to joke with someone.	wanted to do yoga.	was planning on going for a run.	wanted to stretch someones leg.	0
o	Bob was at an Alcoholics Anonymous meeting. He hadn't had a drink in almost two years. Now he preferred to drink	Coffee	Whiskey	Beer	Vodka	0
o	The bodybuilder was on a strict diet for his performance. He	got scolded by the diet	got in trouble by the diet	had to eat very little	got reprimanded by the diet	2
o	The man sold his old speakers to some students. They	sold them right back to him for less.	were bored when he decided to give a talk on campus.	went to their apartment and set them up.	decided to open a donut shop with a jukebox.	2
o	You want a new computer because your current one is slow. You should	break your current one because you want a new one	buy a slower computer	buy a new computer	want a black computer	2
o	A pilot is flying a plane. He	calls the control tower, tells them he likes Terminal C the bestest, and then parachutes out the plane.	turns on the seatbelt sign.	experiences turbulence, turns off autopilot, and then slams his sunglasses into the front of the plane.	approaches the airport, tells the flight attendants to prepare for landing, and then transcends reality to become Dan the Living Plane.	1
o	My father and I ran into a hungry bear on our last camping trip. We	taught it how to farm rice.	called Conditional Independence Man to help us out.	acted like we were dead.	invited it to our home for dinner.	2
n	I am 30 years old, so	I can not vote.	I can not sleep	I can not work.	I can vote.	3
o	Noah is trying to do well on his Machine Learning final.	Noah studies with his classmates and learns the material.	Noah hacks into his school's mainframe to uncover a conspiracy.	Noah gets drunk and passes out on the street.	Noah decides to drop out of school and pursue his dream of competing on Chopped.	0
o	The firefighter lit a fire in a fireplace. He	put some more wood on it.	communicated with smoke signals.	put it out.	decided to burn down the house.	0
o	A woman is wearing a purple apron. She	goes for a run outside.	is drying his hair with a toothbrush.	mixes ingredients together into a bowl and stirs it together.	holds up a pair of scissors.	2
o	I have an irrational fear of dogs because of	the tiger that killed my father	one bit me when I was younger.	it seems like they have secrets	they don't portray them accurately in film.	1
p	Kelly's going through a setback and she's rolling with it. She	is good at rolling.	thinks about going to the playground.	will be fine soon.	is craving sushi rolls.	2
o	I am scared of clowns. I	once cried when I saw one.	think they look super cute.	like scary movies.	want to go to the circus.	0
o	many hard problems occurs in database course such as	database	singing	b+ trees	play baseball	2
o	he loves singers like Jayzhou, westlife and	lebron	kobe	jayZhou	Eason	3
o	Snow falls heavily on the neighborhood. The houses	turn white and blow away.	glisten.	melt.	freeze and shatter.	1
o	Tom jumped into the ocean excitedly while wearing a swim suit. Tom	started swimming.	got attacked by a variety of ocean creatures like the octopus and the jelly fish that happened to be swimming nearby.	forgot that he actually never swam in his entire life and started drowning.	got eaten by a shark who was swimming by.	0
o	A child has dyslexia. The child	always has trouble in writing and reading.	does not go to school.	is sad.	does not study.	0
o	John jumped off the diving board in the wrong direction. He	ate a pineapple	swam with a school of fish	dived into the water	cracked his head open on pavement	3
i	Tom Brady is as cool as a cucumber in the playoffs. He will likely	freak out this year	put on a jacket	go eat soon	operate similarly this year	3
o	You want to lose weight as your New Year's resolution. You should	create new New Year's resolutions	workout	workout once a year	lose weight by eating a lot	1
i	Billie was a dead ringer to Millie. They	rang a bell together every day.	looked exactly alike.	instantly died.	leapt through the air and caught a frisbee in their mouths	1
o	Bob fails a math test, he	holds a party to celebrate his success.	is upset about the results.	thinks his physics teacher should be responsible for it.	eats his fingers.	1
o	The people voted to legalize weed. Thus,	weedkiller was unnecessary in the garden.	weed voted to legalize people.	cannabis stocks skyrocketed.	weed ate weed.	2
o	I am vegetarian. My dinner	includes carrots	includes steak	visited a farm	made a garden	0
o	The prisoner decided to make his great escape. The prisoner	broke into a song and dance routine.	disguised himself as a guard and fled the prison.	took control of the prison and decided to rule it forever.	waited until 9 months for his sentence to be over, then went home.	1
o	Sarah made her bed this morning. Sarah	doesn't have a bed.	made her bed while she was in it.	put the sheets in the laundry.	made her bed underwater.	2
i	He is like a snake. He is	ruthless.	funny.	cute.	loud.	0
i	Someone said "home is where the heart lies". He	wants you to lie down all day at home.	couldn't figure out where he dropped his heart.	says you need to lie when you are in college	couldn't see the ambiguity in the sentence.	3
n	I love all my friends except Bob. I	hate hanging out with Bob.	love hanging out with Bob.	love Bob.	want to marry Bob.	0
o	A crowd of runners are gathered near the starting line for a race. They	walk across the starting line.	wait for the signal to begin.	run across the finish line.	eat their shoes.	1
o	My cat hates other cats, but she is lonely, so I brought her	a toy that she enjoys to play	another cat that she hates	another dog that replace her position in the family	a Netflix account	0
o	A mom takes her sons to see a movie. They will most likely not see	a G-rated movie.	an R-rated movie.	a movie about superheroes.	a PG-rated movie.	1
o	A bird flies into a window. The bird	falls asleep	breaks through the window	is eaten by a cat	dies	3
o	I have a cucumber and a cactus. I will	sit on the cucumber.	eat the cucumber.	eat the cactus.	sit on the cactus.	1
o	The gang leader cuts off a sedan and rides up alongside them again. Someone	rides into an suv on a bluff wielding a barbecue.	checks his clock which reads four hours.	aims out the driver side window.	raises his arms.	2
i	Phil really wanted to get into a fight. He	didn't enjoy riding his bicycle.	had a chip on his shoulder.	crashed his car into a bridge.	instantly died.	1
o	Money brings luxury, I am living a luxurious life because	I am poor.	I am rich.	I am not rich.	I have no money.	1
i	I was intensely playing basketball in the park so	I was sweating tree sap.	I was sweating blood.	I was sweating iron filings.	I was sweating bullets.	3
o	Some animals are naturally prey and some are naturally predators. Rats	often prey on little children.	are a type of dish soap.	are often hunted by cats.	are predators known to hunt prey.	2
o	A boy went to the school cafeteria. He	hit someone with his lunchbox	found his friends outside	threw away his homework	bought pizza	3
n	Joseph bought a dozen eggs. He	has six eggs.	has no eggs.	has twelve eggs.	has four eggs.	2
o	Most of the students were falling asleep in lecture because of the professor. The popular consensus was that the professor was	a great lecturer.	very exciting.	incredibly lively.	boring.	3
o	The Eiffel tower is in	America.	London, England.	Paris.	the tower museum.	2
q	one plus two	one	two	four	three	3
o	John cooked three entrees for his family. He	gave all the food to his dogs.	ate all the food himself.	threw the food away so it would not be wasted.	gave the food to his relatives.	3
o	A natural disaster affected an arid city. It was probably a	drought.	earthquake.	plague.	tsunami.	0
o	Out in the night, he heard the growl of what sounded like a large animal. He	stayed close to the fire.	started a dog racing team.	went out to pet it.	slept in the river.	0
o	A group of people are at a wedding. They	congratulate the married couple.	run a marathon.	kiss the bride and get married.	complete their homework.	0
i	The group was acting fishy. They	tried to run past the police.	ate fish at the fishery.	fished for compliments.	swam with fish.	0
o	Amelia is toasting marshmallows. Amelia	makes them golden.	burns a CD to listen to.	is an elephant.	walks to the moon.	0
o	The trees started to shed their leaves because of the	windy and cold weather.	squirrels that were hibernating for winter.	forest fires in the thick bush of Australia.	dogs barking.	0
o	Tom wants to improve his English. He	refuses to speak English with his English teacher.	watches American talk shows.	wants to improve his French.	happily quits his English course.	1
o	A helpless boy is drowning in the sea when a heroic woman sees him. The woman	ignores the drowning boy.	jumps into the sea to rescue the child.	calls 911 and asks for ice cream.	laughs at the sight of a drowning boy.	1
n	Many animals have a symbiotic relationship with another species. Elephants and schnauzers	depend on each other for survival.	hunt together.	do not.	are an example of this codependence.	2
o	Professor downey has given some very difficult questions in the test but students solved them all. Students clearly	are sad that they solved the questions.	have not exceeded his expectations.	are dumb.	have exceeded his expectations.	3
o	Josh is practicing shooting the basketball. He	runs around in a circle.	throws a touchdown pass.	misses many times.	shoots an arrow.	2
o	Kelly forgot to clock in. She	bought a new one.	is wearing her watch.	smiles at her colleague.	is very frustrated.	3
o	A man was walking his dog on the beach. His dog	ran far away from him chasing a gazelle.	flew a kite on the beach.	dove into the water and caught mermaids for him.	dug a tunnel on beach connection to a secret island	3
o	I've being eating a lot more than I used to. I will probably	fly myself into the sky.	gain a few pounds.	cook too much pasta than I can eat.	trip and fell.	1
o	JD plays Tetris. JD	loses his phone	flips his dog with a forklift	wins over the love of his life	beats the game	3
o	A street cat exposes its belly to you. You	kill the cat.	curb the temptation to pet and go home because they are mostly unsanitary.	should gently pet its belly.	take the cat home.	1
p	Tim put on his running shoes. Tim	kills squirrels	swims in the river	runs a company	went outside for his jog	3
o	The butterfly emerged from the cocoon. It	was eaten by a vegetarian.	danced to John Lennon.	chased the cat.	it emerged victorious in America's Got Talent.	2
